#Y dist(nm)	Y force(pN)
-249.356133	-0.089500
-248.273900	-0.174600
-250.442350	-0.186000
-257.488633	0.222800
-255.510500	0.076200
-260.351250	0.357300
-258.915367	0.132100
-252.179700	-0.283500
-259.590400	0.088200
-269.400467	0.683500
-265.299117	0.438100
-263.923183	0.320900
-262.066283	0.094100
-261.007683	-0.018700
-259.128583	-0.184600
-254.240517	-0.506000
-260.464233	-0.139000
-260.319533	-0.135700
-279.324267	0.866200
-272.612917	0.440200
-270.091133	0.282200
-273.478800	0.480900
-268.237850	0.079200
-268.782550	0.050100
-277.081833	0.525200
-271.203250	0.120900
-275.111533	0.360200
-268.140500	-0.068100
-269.760467	0.024700
-271.619367	0.052600
-270.054067	-0.043700
-286.568217	0.930700
-272.602917	0.087700
-271.613117	0.023500
-272.641917	0.061900
-270.825833	-0.216100
-271.928567	-0.172100
-271.275517	-0.269300
-276.970433	0.064700
-276.799133	-0.051400
-274.685683	-0.236200
-278.724883	-0.057700
-270.245583	-0.558400
-278.965733	-0.066100
-290.803750	0.635400
-291.078533	0.622700
-284.070933	0.161600
-280.745283	-0.022000
-280.004967	-0.111500
-279.801233	-0.142600
-281.729367	-0.121100
-285.355683	0.073100
-287.020083	0.089600
-287.865217	0.120400
-292.621067	0.375700
-296.650950	0.603000
-292.229250	0.226500
-292.661433	0.218600
-293.934233	0.211100
-291.925050	0.097800
-291.564250	0.046800
-288.933650	-0.116400
-291.198200	-0.084900
-296.961000	0.223500
-282.355767	-0.709100
-295.313350	0.039000
-301.877750	0.371400
-292.255350	-0.168900
-297.536717	0.091900
-300.558217	0.238300
-293.729000	-0.222000
-301.210517	0.190300
-296.790300	-0.098400
-288.081967	-0.612500
-301.620650	0.154800
-292.088017	-0.436700
-298.243767	-0.069200
-299.948650	-0.007800
-294.023350	-0.381300
-296.720050	-0.431100
-307.038383	0.149300
-303.050083	-0.086200
-299.914500	-0.281400
-302.760750	-0.104100
-300.640217	-0.246800
-292.344350	-0.784800
-306.075433	0.035000
-298.410750	-0.462600
-300.859567	-0.312200
-312.756567	0.601000
-303.561950	0.116100
-305.114267	0.256000
-302.583967	0.105100
-297.670017	-0.179300
-300.285467	-0.037100
-299.039033	-0.015400
-302.153033	0.214700
-301.837883	0.250700
-304.364483	0.381200
-300.969250	0.174300
-295.455533	-0.152500
-300.180383	0.194600
-294.972567	-0.062000
-297.261583	0.090200
-298.357800	0.172500
-297.349317	0.093400
-290.355883	-0.313900
-292.456967	-0.200300
-295.539200	0.119100
-287.532333	-0.375400
-286.189583	-0.467800
-284.590200	-0.589200
-291.540333	-0.120100
-299.052983	0.311900
-297.353217	0.203500
-290.712950	-0.150900
-284.524367	-0.521600
-287.701417	-0.359300
-290.852433	-0.132400
-293.934083	0.079400
-294.724433	0.211400
-300.040850	0.490200
-292.618317	0.065200
-294.720983	0.205100
-281.684167	-0.546500
-283.405167	-0.428900
-294.070600	0.208800
-296.900317	0.394300
-292.134667	0.200500
-290.858417	0.191500
-295.895250	0.517800
-286.405100	-0.010800
-288.124817	0.102400
-298.614433	0.713900
-289.949033	0.203900
-286.643983	0.059000
-284.268617	-0.092600
-276.730233	-0.508000
-288.388667	0.201100
-282.323667	-0.139100
-286.817000	0.115200
-286.392450	0.157800
-288.319167	0.273700
-276.843933	-0.376000
-275.464917	-0.461000
-286.815983	0.271100
-282.955933	0.057500
-278.442900	-0.156600
-284.615017	0.231700
-277.603617	-0.179300
-276.889767	-0.210200
-278.763783	-0.026500
-280.887317	0.136000
-281.246350	0.187800
-279.782933	0.110300
-279.772817	0.142600
-274.343517	-0.181400
-286.051167	0.560200
-277.684267	0.129100
-274.038783	-0.054100
-270.007017	-0.310100
-267.343367	-0.488000
-278.117700	0.219300
-278.641333	0.270200
-276.032967	0.166000
-274.336217	0.064300
-273.109667	-0.009200
-272.513583	-0.058300
-273.016617	0.133600
-272.764883	0.148100
-264.384983	-0.309400
-271.472117	0.138400
-269.952233	0.058400
-272.877167	0.225700
-266.700650	-0.056700
-264.663417	-0.147200
-273.584267	0.418600
-273.759167	0.419200
-275.392400	0.532500
-271.078633	0.281000
-266.965767	0.079900
-261.276250	-0.191100
-267.159933	0.162500
-263.813417	-0.048200
-264.045317	-0.016700
-263.136900	0.014100
-270.248483	0.486800
-265.070767	0.226600
-263.262617	0.108100
-263.850433	0.149300
-255.810717	-0.327800
-253.572350	-0.346500
-255.100500	-0.246900
-265.982117	0.399400
-264.074433	0.273800
-264.175383	0.292700
-263.444367	0.245800
-259.206100	0.156300
-251.544450	-0.352200
