#Y dist(nm)	Y force(pN)
4585.339717	20.013900
4594.079650	19.528600
4595.819450	19.460200
4594.853067	19.539900
4598.217350	19.436200
4601.368717	19.363500
4601.516267	19.371900
4594.877700	19.768000
4598.139083	19.641500
4598.298800	19.781200
4607.747600	19.248100
4603.905600	19.501600
4606.196217	19.384500
4600.982417	19.734900
4605.582483	19.471700
4608.640067	19.328400
4608.667533	19.338200
4597.209783	20.383700
4609.055133	19.713800
4612.680917	19.526700
4616.463517	19.313400
4620.542850	19.217500
4616.278867	19.503600
4606.175933	20.129300
4611.792317	19.796400
4612.041217	19.800600
4615.083850	19.629400
4612.952717	19.870800
4616.165167	19.857900
4627.519300	19.197700
4627.233350	19.219300
4621.493317	19.627500
4626.778533	19.455800
4629.738333	19.311800
4627.398117	19.475400
4632.263767	19.186200
4636.457967	18.951600
4630.256417	19.301400
4631.351917	19.240800
4629.082250	19.409500
4637.274800	19.233100
4638.034850	19.267000
4633.713100	19.552300
4631.330867	19.709700
4634.882117	19.515600
4635.969683	19.466600
4627.983650	20.181700
4629.256683	20.141900
4643.647433	19.298600
4645.214767	19.211700
4645.363183	19.340300
4645.205633	19.404800
4654.061500	18.915100
4642.235683	19.620500
4646.695883	19.368800
4648.002383	19.300100
4643.922950	19.656400
4644.929967	19.762200
4650.448683	19.457900
4645.927817	19.731300
4650.583733	19.474100
4654.928800	19.237600
4646.115250	19.782400
4645.562450	19.859200
4643.489233	20.061500
4650.594117	19.808700
4651.625083	19.769600
4655.108083	19.579700
4651.420683	19.793600
4653.660883	19.675100
4643.225767	20.297100
4641.870100	20.409700
4647.324350	20.105200
4660.991067	19.742700
4659.920950	19.830700
4659.189233	19.924700
4665.502050	19.562800
4661.676233	19.939700
4661.805583	19.977200
4652.643900	20.577700
4659.366133	20.189600
4670.785433	19.509500
4663.783050	19.948300
4665.382850	19.997800
4675.508867	19.515300
4669.654633	19.825100
4672.881917	19.703100
4680.013617	19.262100
4668.729883	19.937300
4668.985350	19.970200
4667.281117	20.272500
4673.306867	19.939200
4669.434983	20.199500
4673.147617	19.992900
4673.290433	20.007200
4674.021383	19.984700
4686.772517	19.221300
4676.989900	19.792000
4674.729850	20.284000
4680.827433	19.955600
4687.815517	19.614600
4675.463583	20.394200
4680.854150	20.181700
4679.552883	20.272700
4686.277783	19.880000
4684.082433	20.000300
4680.653850	20.356600
4685.740900	20.093200
4692.061467	19.751700
4689.139533	19.938500
4688.571867	20.024400
4693.635267	19.791000
4692.312317	19.907400
4690.620783	20.087300
4691.321983	20.059400
4690.002183	20.160800
4693.079117	20.005200
4691.519433	20.269700
4696.114100	20.034100
4702.418783	19.698200
4697.243800	19.996900
4701.989483	19.705100
4705.431200	19.509700
4707.806200	19.552300
