#Y dist(nm)	Y force(pN)
3991.513933	20.082400
3993.159000	20.028300
3996.182733	19.930000
4004.531517	19.457900
4003.241633	19.589800
4006.440983	19.406800
3999.600650	19.839900
4010.906683	19.198600
4003.981350	19.618500
4008.526617	19.368800
4007.070500	19.577100
4016.725150	19.271700
4006.830383	19.887400
4007.432500	19.871700
4012.918667	19.584800
4015.873050	19.576800
4018.755900	19.425000
4015.818317	19.625000
4011.400483	19.918000
4015.251283	19.705300
4014.480583	19.754800
4019.846983	19.651300
4026.416933	19.311700
4028.842567	19.195100
4032.811500	18.958500
4025.822517	19.380800
4029.684467	19.160000
4021.394517	19.667000
4026.989333	19.350700
4023.331983	19.614400
4030.002750	19.253100
4026.149250	19.502700
4030.771150	19.246200
4033.243350	19.107000
4033.981267	19.076600
4027.138417	19.499900
4021.358750	19.870200
4025.232367	19.921700
4041.664700	19.312800
4039.575683	19.479700
4042.354083	19.315000
4033.494583	19.877500
4038.484200	19.754700
4035.602650	19.974000
4038.526533	19.798900
4039.642317	19.744400
4037.449250	19.911600
4038.339933	19.877500
4034.810750	20.329800
4050.373700	19.397100
4049.742717	19.470800
4046.465667	19.662500
4051.354283	19.533100
4051.778267	19.546700
4050.572000	19.672200
4044.332900	20.051700
4044.308917	20.102300
4051.727767	19.681700
4054.787100	19.759500
4050.410117	20.048900
4054.310600	19.822500
4052.758117	19.926500
4056.877783	19.879600
4056.562150	19.914600
4060.988567	19.668500
4063.114867	19.541900
4065.858883	19.476700
4054.235767	20.277500
4060.160100	19.953600
4060.003667	19.989200
4060.528117	19.988900
4063.894083	19.834900
4061.866333	19.978900
4056.683900	20.316300
4058.576350	20.237700
4063.628233	19.970800
4063.150700	19.997400
4063.760550	20.073600
4065.450683	20.023000
4063.882300	20.297100
4065.611217	20.290700
4073.109833	19.857700
4076.500500	19.669800
4077.460767	19.606400
4073.389067	19.858700
4067.062500	20.286600
4071.046500	20.058000
4074.132967	19.910600
4075.019667	19.850300
4084.822517	19.762100
4078.895833	20.057500
4077.291650	20.178900
4081.282850	19.964100
4079.123550	20.161500
4077.466667	20.301500
4077.210333	20.341300
4085.377533	19.881700
4084.462350	19.923900
4080.553767	20.065700
4078.024583	20.202700
4073.082867	20.532200
4067.480833	20.878900
4071.457450	20.700600
4079.945033	20.225500
4077.258683	20.403100
4076.763550	20.423700
4081.069833	19.931800
4075.497883	20.263600
4074.335850	20.307600
4066.054233	20.823700
4070.816067	20.560700
4070.818700	20.586000
4088.870867	19.550300
4078.404417	20.174300
4085.556117	19.762100
4086.305483	19.712500
4073.184417	20.281400
4073.887150	20.121000
4078.431500	19.830300
4078.145883	19.852900
4075.882700	19.973400
4078.274983	19.836700
4079.711683	19.666000
4078.265417	19.628000
4072.314117	19.969100
4069.528383	20.116000
4067.811467	20.224400
4072.613767	19.944800
4063.426583	20.465800
4062.324750	20.382000
4067.268317	20.105000
4069.691450	19.989000
4067.763967	20.108300
4065.273350	20.137200
4068.935750	19.885800
4067.476050	20.006400
4066.054817	20.094800
4067.837500	19.999200
4062.047250	20.349600
4066.669000	20.009700
4058.477617	20.486000
4076.239867	19.440500
4071.759833	19.692400
4074.804883	19.390600
4065.967667	19.850000
4070.121750	19.608300
4067.527250	19.739100
4069.950050	19.566600
4070.161683	19.549000
4063.334900	19.884000
4064.131700	19.709700
4063.492483	19.726900
4059.877333	19.930600
4055.303117	20.190500
4060.823183	19.707100
4055.178083	20.071300
4049.519850	20.406900
4054.924633	20.089600
4055.666100	20.066400
4050.593083	20.377900
4055.971867	20.020700
4054.879867	20.076200
4055.607550	20.033700
4056.963733	19.946500
4058.709883	19.807900
4056.330283	19.954300
4051.537917	20.106200
4056.629000	19.818300
4052.160317	20.042300
4048.307983	20.274400
4048.533933	20.142400
4046.816933	20.181700
4040.681183	20.496400
4043.123917	20.389100
4047.278900	20.145000
4044.558683	20.292700
4038.960150	20.591700
4036.405700	20.565900
4043.786883	20.120200
4040.151800	20.324400
4047.804217	19.837700
4041.512717	20.083400
4045.591900	19.829100
4047.593717	19.701800
4044.226950	19.903800
4042.580033	20.007100
4043.929300	19.933200
4040.189083	20.062900
4038.367350	20.170500
4043.883217	19.829000
4042.714583	19.883200
4050.513950	19.350600
4047.006200	19.495800
4052.049883	19.177300
4042.369067	19.742900
4038.301517	20.011400
4041.555783	19.820200
4036.302317	20.021300
4039.860783	19.711300
4043.469117	19.478900
4035.595217	19.949000
4040.784967	19.654100
4040.507200	19.661100
4037.141933	19.615300
4039.523033	19.480300
4037.375517	19.629800
4034.271233	19.820500
4039.429817	19.494200
4041.060083	19.347100
4034.399783	19.729900
4033.246017	19.784000
4028.091567	20.118800
4030.164217	19.977500
4029.300950	20.044500
4021.351917	20.312300
4023.092550	20.191500
4028.662483	19.855000
4028.252633	19.892800
4024.994833	19.975900
4025.646617	19.880000
4041.568833	18.898000
4024.359817	19.926800
4020.426033	20.173000
4027.831067	19.730000
4026.674583	19.642900
4033.441667	19.147100
4027.087700	19.533300
4028.615183	19.420300
4026.528150	19.534200
4018.524633	20.022700
4028.552333	19.279600
4016.730500	19.989000
4023.019817	19.605500
4023.513583	19.579900
4028.974400	19.231500
4020.548033	19.629100
4014.766317	19.965200
4019.953700	19.657200
4028.654733	19.135000
4021.664350	19.384500
4018.760333	19.542700
4013.029150	19.871700
4012.065333	19.929100
4013.282817	19.675100
4010.469550	19.849800
4013.446383	19.691200
4006.977450	20.080800
4019.448533	19.194400
4007.805583	19.834900
4010.230017	19.711700
4006.344567	19.927400
4010.341583	19.700800
4015.430867	19.373000
4017.566317	19.227200
4015.687067	19.358600
4013.301917	19.510400
4019.081183	19.159000
4012.519683	19.410700
4013.323283	19.113100
4011.570667	19.173200
4011.054817	19.205600
4008.182433	19.401100
4012.845767	19.114400
4011.681717	19.152200
3999.402783	19.889200
3999.703950	19.876200
4002.632467	19.381400
3998.092567	19.659500
4002.147650	19.437000
4004.088667	19.320800
4008.162283	18.943900
4005.115183	19.106800
4007.159917	18.962000
4009.021533	18.848800
3995.825683	19.545100
3991.855317	19.733300
4003.490350	19.042500
4001.870317	19.124000
3996.024617	19.462700
3992.410150	19.682100
3993.309333	19.655200
4004.898533	18.964900
3994.337483	19.609300
3993.602067	19.640900
3995.776600	19.396500
3988.521450	19.585200
3988.523033	19.562200
3994.063883	19.213000
3998.187233	18.975400
4003.763533	18.659800
3993.261583	19.284100
3991.790833	19.369600
3991.008900	19.383000
3984.689367	19.520300
3978.694617	19.863800
3984.663433	19.492000
3987.432600	19.342500
3982.601000	19.609500
3984.028083	19.514800
3988.579533	19.237000
3982.076133	19.617100
3993.796450	18.839700
3993.018800	18.829200
3989.674617	18.976100
3988.462650	19.057500
3983.251300	19.363500
3979.357367	19.600400
3984.735750	19.264200
3985.958633	19.196200
3984.836633	19.270000
3990.393517	18.958100
3984.649250	19.243800
3984.296983	19.172200
3980.691617	19.358300
3984.292783	19.114900
3990.741867	18.644300
3979.394550	19.172700
3980.219000	19.118100
3970.281583	19.711000
3974.251533	19.446700
3968.821767	19.642400
3975.413883	19.228000
3964.509383	19.875700
3975.247417	19.216700
3978.768117	18.997400
3980.052117	18.918800
3970.198617	19.506500
3974.094183	19.254400
3971.160117	19.424600
3969.553717	19.544300
3964.419100	19.525800
3961.798317	19.613300
3951.384917	20.230700
3966.425817	19.361600
3964.256083	19.490800
3973.215067	18.920600
3969.507867	19.062500
3968.786417	19.080800
3974.371100	18.737100
3967.511800	19.113000
3970.568883	18.922000
3975.890683	18.621400
3974.435867	18.661400
3975.678833	18.563800
3969.156933	18.827500
3958.581400	19.222800
3968.014217	18.661400
3963.090617	18.944600
3968.199067	18.596900
3960.487133	18.930400
3961.666933	18.853000
3957.912400	19.048800
3948.507367	19.611500
3963.883667	18.716900
3961.742783	18.839800
3960.736917	18.806300
3953.431617	19.215800
3963.818350	18.573900
3965.843067	18.436400
3965.767850	18.411900
3965.231567	18.415700
3955.052350	19.060800
3959.370950	18.798900
3955.162550	18.755700
3954.385100	18.736200
3958.146783	18.497200
3954.747283	18.674500
3956.723467	18.534800
3956.784900	18.561600
3949.902783	18.983800
3951.639983	18.862600
3947.794833	18.833800
3949.774683	18.632500
3945.866500	18.840000
3943.287350	18.960000
3950.646467	18.518000
3956.364383	18.172600
3944.587867	18.874700
3945.558800	18.806100
3941.635350	19.030500
3948.224833	18.629800
3945.955867	18.732500
3949.789667	18.381500
3952.817883	18.152800
3941.240867	18.835700
3943.145700	18.723600
3938.014567	18.892100
3937.629417	18.887000
3938.075333	18.845200
3935.500533	19.011100
3938.555117	18.830000
3934.299967	19.054400
3936.620500	18.925200
3933.401200	19.110600
3932.975167	18.848900
3926.572917	19.166600
3933.336017	18.753500
3931.932133	18.846700
3936.711767	18.551600
3934.207933	18.680500
3935.797017	18.587300
3936.783033	18.550600
3933.400967	18.742700
3937.474567	18.465500
3921.880867	19.043600
3923.395950	18.931500
3918.948633	19.190800
3918.646700	19.217400
3927.502617	18.706700
3923.818500	18.889500
3922.554700	18.960300
3929.590817	18.519800
3923.797583	18.853300
3923.621717	18.873800
3925.613650	18.740100
3922.840983	18.823900
3923.127283	18.802000
3932.503533	18.239200
3915.542450	19.231200
3920.734767	18.914000
3924.689317	18.665600
3922.165350	18.832200
3914.413867	19.295300
3922.041700	18.492900
3915.966867	18.862100
3916.435617	18.840500
3916.516367	18.822500
3922.407633	18.304000
3915.324200	18.669300
3917.117600	18.561000
3923.419067	18.184100
3915.542017	18.646700
3922.061850	18.267300
3919.060167	18.448100
3922.962967	18.195500
3923.039000	18.142500
3920.310817	18.257900
3920.244517	18.255500
3912.114067	18.727100
3913.657017	18.616100
3908.939833	18.557200
3905.197217	18.753800
3905.672717	18.719300
3912.500233	18.284800
3900.804100	18.966600
3907.359250	18.571500
3906.824617	18.597800
3899.044867	19.061900
3902.760950	18.854400
3902.502083	18.865300
3903.327633	18.457900
3894.893217	18.922400
3903.203867	18.414500
3891.654200	19.111200
3901.510933	18.462400
3902.719300	18.282000
3896.436433	18.641800
3899.303833	18.475600
3898.409800	18.510600
3894.154483	18.769300
3898.115333	18.548500
3905.331617	18.085100
3894.501200	18.628500
3886.905133	18.863800
3888.290367	18.764000
3885.397950	18.929700
3883.132033	19.084000
3894.006400	18.375000
3885.480050	18.867000
3890.720517	18.544700
3897.592917	18.121700
3882.337950	19.043100
3890.482000	18.553500
3884.791867	18.912500
3891.228000	18.525000
3888.271083	18.679600
3897.898450	18.109200
3894.880550	18.165600
3893.533583	18.192100
3898.983467	17.816300
3886.058333	18.561400
3887.571133	18.469000
3886.683933	18.518800
3872.540717	19.132700
3882.651667	18.525500
3886.084417	18.308900
3897.159767	17.664800
3887.651750	18.131700
3879.082400	18.558900
3882.211783	18.374800
3884.486850	18.210900
3880.944467	18.395000
3875.335367	18.726800
3875.766400	18.680100
3877.941650	18.395100
3870.749433	18.813700
3876.169817	18.495500
3863.348783	19.263400
3879.235367	18.332600
3875.685583	18.529600
3874.986000	18.567900
3875.704367	18.527000
3882.533867	18.110300
3885.526267	17.902400
3883.251667	17.743100
3873.426750	18.278100
3870.397500	18.452400
3866.069017	18.679400
3876.902250	18.027600
3871.573767	18.362900
3872.455083	18.062800
3860.416333	18.667300
3869.869933	18.090700
3865.359017	18.360800
3867.098267	18.255500
3866.518917	18.269900
3864.646433	18.266800
3863.232200	18.258000
3854.668683	18.782800
3864.619717	18.186200
3864.796750	18.109200
3860.661833	18.271300
3851.411933	18.812800
3848.035800	19.053000
3859.201100	18.390600
3854.340733	18.694600
3869.116483	17.788600
3863.220050	18.030600
3860.078233	18.234400
3866.892817	17.815700
3860.339800	18.201000
3856.992717	18.241100
3858.526217	18.109100
3852.590650	18.456600
3864.793433	17.711800
3862.905967	17.795600
3861.995483	17.830000
3851.916483	18.362800
3863.889967	17.632100
3859.006567	17.905400
3862.538417	17.693900
3850.941700	18.264900
3850.082350	18.241800
3860.111017	17.640500
3852.986000	18.043800
3848.985150	18.259200
3847.000617	18.366500
3860.391100	17.413200
3854.538417	17.611700
3854.323500	17.615400
3843.471683	18.271900
3847.045117	18.047000
3851.730400	17.783700
3851.953083	17.728000
3845.371917	17.929400
3849.269033	17.684500
3843.485617	18.038300
3848.819983	17.726200
3850.132517	17.488100
3839.176317	18.120500
3847.686617	17.600300
3841.793950	17.953500
3836.043300	18.287400
3843.237317	17.871200
3841.906883	17.780200
3840.683600	17.798400
3840.240467	17.817200
3839.117917	17.858600
3839.302300	17.832900
3837.935183	17.898400
3828.995000	18.450900
3833.588200	18.168300
3835.646400	18.076500
3843.651767	17.578700
3834.881683	18.008800
3837.403700	17.786700
3840.135500	17.623800
3835.216850	17.910000
3834.630183	17.945500
3837.597850	17.739900
3838.434133	17.608000
3841.325183	17.283700
3829.687333	17.984800
3826.230250	18.182700
3830.699733	17.899000
3830.758950	17.766600
3826.726517	17.962400
3824.470333	18.082600
3828.997817	17.807300
3826.582433	17.964700
3817.150233	18.522400
3829.262383	17.578900
3825.769900	17.746500
3821.693767	17.998700
3825.307567	17.787200
3822.120983	17.848600
3817.519650	18.075000
3815.511350	18.256800
3820.871733	17.911000
3831.099217	17.271200
3820.506067	17.897300
3822.679883	17.664100
3819.198783	17.888800
3828.174417	17.337500
3813.850300	18.182700
3826.151417	17.405900
3812.920000	18.068700
3816.297083	17.841700
3825.208400	17.295600
3822.176333	17.472100
3824.527050	17.306400
3819.428783	17.541100
3815.563250	17.583300
3809.830283	17.924200
3821.629367	17.180600
3820.787633	17.225800
3814.174400	17.622900
3806.521117	18.097700
3802.139133	18.106000
3806.213517	17.845700
3805.250717	17.898800
3808.687933	17.718700
3803.988250	17.863500
3805.020467	17.728400
3800.303300	18.045300
3803.933850	17.832000
3808.143517	17.595200
3804.616167	17.805800
3800.038700	17.931600
3807.048833	17.433400
3803.572267	17.622200
3808.743900	17.301900
3805.253000	17.462700
3803.066433	17.482300
3802.626950	17.447100
3809.837033	17.002600
3800.456767	17.572400
3793.243700	18.029400
3800.442117	17.571200
3797.102900	17.621100
3798.689533	17.527000
3787.186617	18.230600
3797.933450	17.591400
3791.839650	17.799900
3798.559900	17.344200
3794.073267	17.603000
3799.570200	17.266800
3795.065417	17.508200
3790.315617	17.804900
3786.457550	17.903700
3789.730283	17.641000
3780.506233	18.183400
3789.408617	17.668100
3784.174067	17.996300
3783.226983	18.063400
3789.772117	17.597000
3791.988850	17.333700
3787.981400	17.570400
3783.170617	17.849300
3782.747100	17.881800
3793.955467	17.038700
3788.428667	17.336900
3793.180100	17.020200
3788.374600	17.304000
3787.438383	17.358100
3786.850933	17.407900
3782.798717	17.530400
3781.851367	17.569700
3788.092900	17.192700
3778.399900	17.766600
3780.206850	17.517900
3785.488050	17.177100
3772.625167	17.935400
3777.536267	17.622200
3778.713783	17.558200
3781.299567	17.393000
3781.302050	17.194200
3778.311950	17.325000
3782.029683	17.066200
3785.385933	16.837300
3786.006033	16.734400
3778.408983	17.083000
3768.387617	17.668700
3772.398333	17.408500
3762.425433	18.029500
3759.926067	18.189200
3773.490800	17.376900
3772.365833	17.229400
3769.663050	17.363400
3769.355000	17.390700
3768.925250	17.421900
3771.780950	17.234100
3773.975167	17.081600
3771.078933	17.076700
3764.619900	17.411700
3763.988933	17.450500
3763.505117	17.468900
3772.692150	16.908900
3772.722800	16.908900
3768.569200	17.169300
3766.049067	17.301800
3768.372783	16.902100
3765.543000	17.000700
3766.663800	16.887900
3766.738633	16.913200
3771.622317	16.615100
3753.559700	17.683200
3755.444100	17.518200
3757.335717	17.265500
3760.003033	17.045200
3755.418950	17.326500
3751.138600	17.584200
3757.418400	17.222100
3757.386333	17.216800
3756.835033	17.197300
3757.182567	17.170400
3754.313583	17.370400
3752.874033	17.443900
3759.554517	16.993400
3765.291400	16.627500
3754.993050	17.187900
3750.206983	17.472100
3757.781750	16.989900
3754.244267	17.173700
3755.752417	16.948100
3756.297050	16.875900
3749.509750	17.227800
3759.152800	16.622100
3754.432000	16.857000
3750.353517	17.083700
3748.492767	17.067200
3753.072550	16.719000
3747.806317	17.024300
3754.557100	16.624200
3746.157217	17.041700
3750.406467	16.749200
3743.717067	17.102900
3745.825217	16.948400
3743.849967	17.042000
3743.891050	17.032800
3740.473583	17.208700
3741.863367	16.996700
3733.960717	17.463200
3742.146633	16.918600
3733.194100	17.432100
3732.834867	17.466200
3731.343250	17.554800
3743.139967	16.688600
3727.138567	17.624600
3728.811467	17.546900
3731.438517	17.346800
3732.009167	17.186900
3733.783000	17.067000
3746.966200	16.234500
3734.023067	16.984100
3734.928650	16.914900
3739.652650	16.636800
3739.618500	16.503300
3729.291283	17.046400
3719.181567	17.559200
3723.050467	17.325200
3717.216200	17.676000
3722.876117	17.356400
3723.586833	17.236900
3728.793750	16.842600
3727.003317	16.940300
3724.075733	17.104900
3724.865383	17.054200
3726.163767	16.894100
3726.060983	16.867600
3720.651183	17.121100
3724.114883	16.923400
3723.861567	16.934600
3724.240817	16.925000
3718.291833	17.132200
3717.824617	17.141000
3718.794083	17.053600
3719.960633	16.981600
3721.310500	16.936800
3721.501883	16.907500
3721.011300	16.817700
3720.709250	16.809900
3727.818600	16.349400
3721.806917	16.709600
3721.754000	16.697700
3717.977000	16.900500
3713.347433	17.101900
3718.467867	16.791500
3714.326217	17.052200
3708.231233	17.398000
3722.892667	16.399400
3715.086317	16.755500
3706.140400	17.234100
3712.606567	16.836800
3710.950867	16.920200
3717.865350	16.488600
3712.712450	16.726500
3711.296833	16.712800
3722.076050	16.036500
3704.694983	17.014600
3704.473617	17.038700
3710.756933	16.680100
3704.253933	17.061400
3699.540217	17.194700
3711.259917	16.506500
3708.128117	16.697900
3708.845433	16.633900
3703.100333	16.903300
3697.210500	17.261400
3700.936083	17.026000
3704.697767	16.784300
3703.862483	16.783000
3698.744700	17.112000
3706.357050	16.604700
3699.569417	16.941500
3696.197783	17.108200
3702.907950	16.654200
3697.636817	16.965500
3702.695150	16.638000
3697.504833	16.915900
3701.692300	16.531200
3704.251583	16.354900
3694.169233	16.943800
3690.740983	17.127700
3692.176100	16.899600
3690.261900	16.978500
3690.450133	16.889800
3685.505867	17.182400
3699.558033	16.315600
3693.831717	16.646600
3690.982167	16.743500
3698.531417	16.261700
3692.134267	16.576700
3681.800217	17.186000
3692.083883	16.538200
3694.818200	16.370100
3684.274650	16.881600
3681.226100	17.010300
3685.561983	16.738900
3690.230450	16.475100
3683.847317	16.830200
3686.584700	16.654500
3677.453117	17.102900
3683.263617	16.745000
3680.715400	16.877400
3689.883200	16.297800
3690.524467	16.173800
3678.790600	16.759500
3677.537517	16.782200
3675.253767	16.874600
3676.733783	16.780900
3684.717633	16.288600
3676.356583	16.772500
3674.838183	16.757500
3679.019267	16.492100
3667.858733	17.139700
3677.179900	16.565100
3675.320233	16.507900
3670.515967	16.766600
3661.450467	17.262500
3666.815583	16.942300
3676.833517	16.369400
3670.530350	16.725600
3661.437867	17.141900
3662.059000	17.054400
3673.424067	16.331900
3667.574900	16.651200
3660.833033	17.048200
3660.508850	17.078700
3664.861900	16.714800
3666.214833	16.582300
3663.158800	16.770300
3663.624017	16.759400
3668.225533	16.426300
3660.335583	16.814500
3667.248850	16.380300
3660.882900	16.773300
3662.392017	16.678100
3662.768867	16.622600
3661.222917	16.703300
3663.446383	16.501900
3668.084900	16.219200
3659.670983	16.703800
3664.731267	16.403600
3674.896250	15.588900
3658.639733	16.534900
3650.037867	16.994900
3649.693150	17.008500
3658.628367	16.433300
3659.951767	16.352900
3656.813233	16.522000
3658.787700	16.392900
3662.510150	16.112700
3656.464617	16.382600
3660.044983	16.141600
3658.120917	16.246100
3657.743600	16.196400
3655.980850	16.177500
3651.612150	16.419600
3646.788650	16.690800
3652.399317	16.341800
3647.962883	16.597900
3643.727750	16.836300
3650.490083	16.282600
3646.513417	16.533500
3638.890000	16.969500
3644.393900	16.619700
3648.742567	16.371500
3641.956717	16.790000
3648.050350	16.261500
3645.234000	16.397700
3645.040317	16.403600
3652.937633	15.935500
3638.753950	16.623000
3631.993117	16.982300
3643.329567	16.240100
3638.406517	16.526900
3632.116633	16.888600
3634.286267	16.735100
3642.064867	16.199000
3643.953967	16.080200
3632.762133	16.751500
3634.434700	16.633500
3639.178433	16.302400
3645.506450	15.848700
3641.695000	16.045500
3645.404583	15.762700
3640.977583	16.026400
3631.241150	16.590900
3636.987333	16.234900
3636.010433	16.143100
3638.552500	15.950100
3637.506400	15.914700
3635.183550	16.024500
3636.079183	15.957100
3635.091233	16.010800
3626.951300	16.362000
3628.194750	16.242000
3629.717300	16.064400
3625.042367	16.330100
3633.011700	15.856800
3629.810767	16.059200
3624.096167	16.251500
3623.421550	16.261200
3619.270750	16.520700
3617.242750	16.643100
3617.777867	16.561100
3619.559850	16.444500
3614.505283	16.662400
3625.336167	16.037000
3620.014467	16.321400
3622.759217	16.162700
3625.384483	15.950800
3620.848883	16.071400
3635.305333	15.157000
3624.397300	15.741000
3624.670850	15.713700
3628.348433	15.475000
3621.311667	15.865100
3612.822933	16.215700
3617.782483	15.932500
3610.975667	16.310900
3614.620317	16.077500
3612.099667	16.091300
3611.518100	16.116900
3604.796583	16.457800
3603.649267	16.508900
3610.485350	16.094100
3611.776517	16.031600
3610.749050	16.035600
3617.012950	15.620100
3613.121600	15.790500
3616.165767	15.573800
3614.124200	15.680100
3611.911100	15.781500
3601.073467	16.342400
3607.575400	15.929100
3607.546517	15.905300
3600.697733	16.302700
3606.367483	15.951700
3607.906900	15.652500
3607.234900	15.656100
3614.055667	15.163700
3615.377367	15.033800
3607.742083	15.462100
3591.787617	16.427300
3594.244317	16.154300
3592.971017	16.186700
3593.545517	16.074200
3589.007583	16.360600
3590.648383	16.264300
3591.786733	16.193500
3597.380467	15.726500
3592.855033	16.004500
3593.196200	15.975300
3602.210017	15.429800
3599.622717	15.465200
3598.371917	15.479000
3594.320217	15.664100
3592.895100	15.748200
3596.475383	15.545200
3593.865967	15.684200
3587.331567	15.968300
3595.238233	15.425500
3589.451367	15.734000
3588.958033	15.784300
3581.536017	16.244300
3581.274883	16.250800
3584.003983	16.064800
3582.636300	16.011600
3589.479767	15.589400
3594.372783	15.306100
3586.919767	15.713900
3580.437567	15.953600
3575.631150	16.212000
3582.027917	15.773900
3583.621983	15.710800
