#Y dist(nm)	Y force(pN)
0.000000	0.334100
-2.852250	0.486800
-1.345700	0.385700
-7.373883	0.570700
-10.268967	0.714900
-14.553133	0.962800
-17.942433	1.171000
-12.776017	0.825600
-11.446350	0.637700
-17.559000	0.999500
-11.432467	0.585600
-7.541833	0.316300
-15.443617	0.774600
-19.958033	1.043500
-16.669317	0.710400
-15.354250	0.589700
-15.214517	0.552600
-19.847600	0.826100
-31.500283	1.397200
-26.197967	1.053600
-21.037583	0.727000
-15.065283	0.332800
-19.323950	0.567500
-23.130150	0.791900
-29.874650	1.082300
-26.343500	0.820700
-26.655667	0.817200
-28.521600	0.880700
-31.085233	1.048000
-27.390433	0.789700
-28.240800	0.800000
-33.152950	0.964700
-27.995033	0.642400
-32.967817	0.891300
-28.194683	0.600100
-34.593067	0.973200
-32.610317	0.843000
-27.075233	0.454900
-32.587867	0.775200
-39.089483	1.139800
-35.110200	0.860900
-40.239617	1.120800
-29.867800	0.491300
-50.310667	1.644600
-41.031617	1.109700
-30.899267	0.481500
-28.104750	0.296000
-37.674133	0.732100
-38.386150	0.715100
-45.926783	1.107400
-36.134800	0.511700
-33.476600	0.324200
-35.964300	0.440900
-43.868250	0.801500
-39.887283	0.490900
-52.620767	1.184400
-42.573000	0.594800
-41.673267	0.487500
-44.361217	0.541800
-43.350750	0.443600
-42.972267	0.367800
-48.299750	0.667100
-56.753850	1.177700
-47.952733	0.609700
-49.113983	0.532000
-58.221450	1.062200
-50.196400	0.582500
-49.905650	0.543800
-48.517917	0.447600
-45.738567	0.270300
-46.499533	0.118600
-50.537317	0.349200
-57.465933	0.735400
-51.715283	0.377200
-59.609883	0.694600
-62.501883	0.842800
-54.774317	0.299700
-55.605033	0.333400
-55.996117	0.372900
-59.519650	0.574100
-52.618300	0.131300
-59.911183	0.520900
-64.419717	0.779700
-60.886100	0.552200
-63.783517	0.710400
-64.509383	0.684100
-62.196050	0.526100
-60.021417	0.330300
-60.475383	0.333700
-59.235667	0.177300
-61.283883	0.301900
-72.374300	0.933800
-71.931017	0.887100
-66.987517	0.446100
-66.809583	0.403900
-67.326383	0.406300
-66.029600	0.332000
-64.253750	0.096200
-71.892067	0.490800
-71.711333	0.366100
-74.484917	0.540300
-63.482983	-0.161900
-68.052800	0.119900
-77.717000	0.586400
-79.108167	0.606900
-91.542133	1.310200
-80.237017	0.626400
-76.183850	0.370700
-82.608400	0.738500
-79.979250	0.537800
-83.851567	0.671100
-82.112700	0.542000
-76.779283	0.226300
-78.706700	0.285200
-81.476883	0.331600
-80.057367	0.236400
-83.272083	0.366100
-82.201517	0.286800
-86.506133	0.515500
-85.181517	0.415800
-86.952600	0.388400
-94.472050	0.828500
-88.413283	0.436600
-86.137167	0.289200
-98.994167	0.997200
-93.150533	0.648100
-94.867383	0.720400
-87.387883	0.266500
-92.062750	0.537500
-94.079467	0.632100
-86.775283	0.179200
-92.245467	0.483300
-89.748750	0.282200
-89.053100	0.118700
-96.476283	0.525700
-95.402750	0.467300
-99.575350	0.662300
-103.935917	0.798600
-102.499183	0.707800
-97.192433	0.370600
-104.094517	0.757800
-104.512750	0.661700
-100.190533	0.366100
-97.888283	0.165700
-104.148833	0.520900
-95.475483	-0.041900
-110.640283	0.867400
-102.983867	0.273300
-106.463117	0.437700
-98.407617	-0.112200
-100.958600	0.041600
-111.560233	0.648100
-105.292983	0.268900
-117.743917	0.848700
-113.450950	0.603200
-119.719933	0.985000
-117.049483	0.819100
-115.607533	0.609700
-117.259117	0.677100
-122.358300	0.964100
-109.513900	0.139700
-124.586617	1.025400
-119.869933	0.737200
-118.924983	0.597700
-119.199350	0.543800
-124.415333	0.841900
-121.415817	0.658500
-123.242483	0.707800
-123.445433	0.615400
-119.982483	0.390400
-117.179750	0.172100
-117.648117	0.184500
