#Y dist(nm)	Y force(pN)
0.000000	0.762700
4.443933	0.494900
-0.412617	0.768800
-8.174517	1.124000
-1.392483	0.682800
-3.672667	0.741200
-10.078883	1.139400
-12.598767	1.287800
-9.619350	1.101100
1.141483	0.313700
-11.432700	1.066300
-2.111017	0.465800
-5.917617	0.716000
-4.354217	0.567200
-10.594933	0.858600
-9.467200	0.701800
-13.862317	0.953600
-11.864483	0.843900
-9.438867	0.683600
-11.348500	0.751000
-15.126883	0.858600
-10.603567	0.547700
-17.577200	0.895900
-13.549350	0.642100
-14.265300	0.703600
-18.326633	0.917700
-20.803117	1.020800
-19.716483	0.950400
-17.050083	0.808800
-13.428583	0.557400
-20.137217	0.963500
-18.053967	0.820700
-15.728517	0.613700
-15.706000	0.579400
-22.923850	0.977200
-16.158300	0.594100
-22.979900	0.882100
-21.633117	0.751100
-27.957800	1.058500
-21.633983	0.678900
-23.224417	0.770000
-27.874583	1.014600
-33.207100	1.269100
-38.670367	1.528700
-32.508350	1.138000
-28.556483	0.859800
-30.520950	0.967600
-31.569533	1.022400
-32.089767	1.005200
-28.940933	0.717900
-29.936550	0.770800
-39.354750	1.317700
-34.463533	1.001700
-27.720633	0.493200
-36.610833	1.026300
-37.742167	1.054700
-24.966617	0.283700
-30.554983	0.604800
-32.101050	0.651100
-35.404967	0.727700
-30.819800	0.418600
-35.884817	0.659900
-30.880000	0.367600
-28.615700	0.211300
-39.955733	0.867600
-35.572783	0.471000
-44.803167	1.019600
-41.138033	0.775200
-45.752383	1.054500
-45.523283	0.931800
-43.818950	0.786400
-53.092017	1.289300
-49.893633	1.100400
-36.827767	0.282200
-39.166833	0.447600
-49.716567	1.014800
-47.242317	0.818900
-49.069050	0.907600
-33.782533	-0.031800
-45.371050	0.624400
-50.811033	0.939600
-45.241150	0.536200
-46.202900	0.493600
-43.829317	0.337100
-51.586217	0.791900
-49.335400	0.631900
-45.893200	0.343300
-45.149933	0.285000
-50.394417	0.558500
-46.244433	0.282900
-45.215833	0.187800
-50.431950	0.509800
-56.113133	0.729000
-51.496417	0.433100
-56.012867	0.630500
-56.206433	0.646500
-51.703183	0.371400
-56.012083	0.622200
-47.324317	-0.022000
-49.829867	0.115700
-48.010050	0.002500
-49.669617	0.074300
-50.571600	0.061900
-60.844567	0.629300
-56.571783	0.390600
-61.917583	0.676800
-53.773517	0.176600
-54.534167	0.221900
-64.591067	0.759500
-57.771933	0.280800
-62.699217	0.558500
-68.267583	0.870300
-59.354367	0.296900
-66.085717	0.563900
-69.648017	0.718400
-67.630650	0.620800
-63.311367	0.344300
-76.482033	1.104900
-70.668467	0.759200
-60.445383	0.147600
-66.838783	0.516300
-75.107050	0.825400
-71.336850	0.513700
-77.299167	0.791000
-71.837367	0.462200
-73.268900	0.527200
-69.782283	0.318900
-71.924033	0.370500
-70.619000	0.218200
-80.372733	0.799200
-83.061567	0.953600
-80.918583	0.787800
-81.703283	0.751800
-78.398183	0.541800
-74.444950	0.304000
-80.618450	0.671200
-75.461783	0.360000
-76.139900	0.403900
-85.080467	0.769700
-85.586083	0.789000
-82.250950	0.560800
-77.508750	0.277300
-82.767250	0.579400
-84.669883	0.686400
-82.266383	0.538500
-86.259350	0.774100
-79.830783	0.297300
-95.298433	1.181400
-88.114100	0.751600
-83.660567	0.465800
-86.444950	0.589900
-85.581867	0.553400
-89.667867	0.774500
-96.466383	1.180500
-92.360750	0.925600
-88.496133	0.694800
-86.793467	0.430700
-94.814300	0.765400
-81.615117	-0.041500
-84.379467	0.126500
-95.314967	0.751100
-92.586183	0.583800
-87.276983	0.195300
-82.358433	-0.218700
-93.841117	0.429800
-88.247367	0.105500
-84.811417	-0.093100
-100.611800	0.661000
-96.923967	0.438200
-104.435067	0.871400
-98.315950	0.520600
-99.971417	0.551300
-99.311800	0.528400
-97.607333	0.383100
-96.590467	0.303800
-90.580733	-0.084900
-103.417600	0.680200
-94.423450	0.134200
-99.940533	0.442800
-97.484083	0.139200
-101.898017	0.293300
-105.400967	0.493400
-107.618967	0.606800
-106.821200	0.546100
-110.365600	0.741400
-104.925100	0.408100
-107.433133	0.555600
-104.033617	0.263900
-107.122850	0.280300
-111.312667	0.517400
-105.825900	0.174700
-100.773100	-0.174800
-109.764450	0.244600
-114.931250	0.518200
-110.853200	0.265600
-117.325000	0.612700
-119.718567	0.645200
-116.997867	0.485600
-118.015500	0.529300
-117.486083	0.487500
-115.496917	0.374300
-119.226833	0.583800
-120.161567	0.537800
-124.276083	0.729600
-119.219983	0.396900
-117.100317	0.275900
-123.959250	0.663700
-113.280733	0.045900
-112.374250	-0.015200
-113.732500	0.039100
-115.869383	-0.004800
-121.130783	0.206700
-120.158950	0.127000
-129.951217	0.705800
-117.149967	-0.045400
-123.839283	0.327900
-132.538067	0.822800
-121.167200	0.130600
-126.860133	0.443400
-130.145217	0.455300
-136.044200	0.777700
-130.102567	0.414500
-131.676150	0.500800
-119.592017	-0.241000
-122.097017	-0.085600
-126.524683	0.177300
-127.592717	0.218600
-131.754983	0.204600
-129.746850	0.095200
-132.000350	0.223000
-131.671150	0.209500
-135.859900	0.364600
-144.876750	0.874000
-129.571883	-0.036000
-139.631450	0.556300
-137.104000	0.410200
-140.272650	0.595300
-148.846500	1.057300
-144.113717	0.668000
-147.384833	0.838200
-146.588950	0.810700
-142.805800	0.581200
-145.002700	0.701200
-141.713517	0.506000
-143.491033	0.582600
-143.246800	0.570700
-137.895467	0.163100
-140.644717	0.336800
-140.763000	0.326500
-140.072733	0.272400
-137.924617	0.126200
-139.414867	0.209600
-141.444467	0.324800
-142.575400	0.376000
-149.631950	0.469300
-145.800233	0.257700
-143.981917	0.115100
