#Y dist(nm)	Y force(pN)
3839.500233	20.080300
3854.499583	19.242100
3844.315300	19.870800
3852.561217	19.392200
3854.660333	19.303000
3842.467967	20.125400
3850.050950	19.705200
3850.214300	19.780500
3848.873933	19.891000
3854.179400	19.606500
3861.304283	19.177300
3859.217117	19.456100
3853.493667	19.843100
3853.099583	19.951000
3854.158683	19.922800
3857.077400	19.760100
3852.493000	20.022600
3851.637550	20.229000
3858.132267	19.876400
3852.258433	20.280700
3854.876367	20.141900
3864.031917	19.662800
3862.670950	19.787700
3866.459483	19.638400
3870.131733	19.420600
3865.086400	19.730700
3869.423367	19.511000
3865.610600	19.855800
3868.812050	19.786800
3877.667133	19.290100
3870.843233	19.747900
3866.356900	20.032800
3876.683100	19.440000
3880.080817	19.255100
3873.917800	19.794300
3874.621817	19.784000
3876.073667	19.775000
3878.119733	19.662100
3881.633450	19.458600
3877.447367	19.718900
3883.924100	19.409400
3878.171500	19.771800
3881.051667	19.607900
3883.473533	19.464400
3893.965083	18.933400
3885.042767	19.491500
3889.834933	19.258600
3886.595233	19.473700
3874.837600	20.328600
3887.191217	19.599200
3886.630700	19.696800
3885.039433	19.829800
3892.585150	19.437000
3891.286867	19.531400
3887.511150	19.792200
3885.699767	19.899800
3886.228583	19.909000
3881.440933	20.354500
3886.179183	20.110900
3891.391067	19.842800
3888.731833	20.022700
3897.915083	19.643500
3898.721633	19.651300
3901.087133	19.567600
3901.013600	19.566300
3896.389167	19.843700
3891.400400	20.172900
3900.366117	19.765100
3907.738083	19.382500
3889.828833	20.521600
3898.844433	20.018800
3905.010400	19.669800
3900.877617	19.934300
3918.307433	19.046200
3907.322383	19.702900
3905.555200	19.830300
3907.177150	19.716000
3903.940983	20.002600
3909.226617	19.772000
3908.309483	19.919500
3906.729833	20.022400
3909.993200	19.848300
3911.116250	19.783800
3909.145017	19.913900
3916.512133	19.634200
3912.619350	19.886100
3912.919067	19.874300
3912.725283	19.910800
3915.964417	19.791800
3914.348200	19.912500
3910.872117	20.173400
3912.191850	20.113200
3912.821050	20.091300
3914.863767	20.014700
3920.840000	19.817700
3926.577683	19.522300
3923.611050	19.754700
3930.418733	19.336600
3922.498067	19.812500
3921.256283	19.898500
3919.298417	20.144000
3920.810050	20.145900
3924.104883	19.999000
3920.461833	20.279500
3922.888050	20.163000
3924.524467	20.097800
3925.620200	20.099700
3919.862167	20.613200
3925.617717	20.330600
3924.487050	20.405700
3919.934667	20.675600
3921.994850	20.449200
3914.046183	20.934400
3920.078750	20.612700
3930.865033	19.978900
3930.187283	19.940500
3925.731700	20.223000
3926.280517	20.130500
3930.921433	19.837300
3928.876983	19.926100
3929.923983	19.834900
3921.865517	20.281400
3918.098850	20.533200
3926.861267	19.924400
3918.928650	20.369400
3931.156600	19.599600
3928.945467	19.724600
3928.369033	19.755400
3925.453700	19.938000
3920.776217	20.117900
3920.347833	20.073400
3918.516083	20.234200
3924.128267	19.864400
3922.387667	19.957400
3921.458683	19.993600
3919.145350	20.125500
3920.540917	20.006900
3918.354967	20.148200
3923.944500	19.813200
3922.604333	19.888000
3921.714533	19.789900
3917.972250	19.970400
3923.991000	19.649400
3917.296633	20.040100
3914.313550	20.232000
3916.122150	20.149500
3912.279233	20.183800
3914.973133	20.018200
3916.160033	19.961500
3916.554233	19.925500
3918.769667	19.660700
3905.981383	20.403400
3913.434417	19.935200
3915.861917	19.793600
3902.959667	20.564600
3908.739667	20.232500
3916.847200	19.705200
3913.923900	19.872000
3912.415433	19.948900
3913.263500	19.849200
3913.461250	19.855200
3912.369600	19.915800
3917.109383	19.613200
3913.529917	19.763000
3918.306717	19.442900
3909.447367	19.950200
3913.732967	19.682000
3913.072400	19.585800
3904.351600	20.069400
3904.050917	20.012900
3907.936067	19.794500
3901.504383	20.184400
3902.366533	20.103700
3894.368700	20.468700
3902.154217	19.959800
3913.027117	19.277000
3915.164800	19.137600
3905.686967	19.722800
3901.991883	19.948300
3902.393650	19.720200
3904.390500	19.620300
3898.522633	19.940500
3902.795567	19.696100
3906.035450	19.413600
3896.273583	19.913200
3899.563317	19.651700
3895.408467	19.860500
3899.880233	19.585900
3895.184333	19.871200
3895.515117	19.819400
3897.423317	19.587800
3888.587000	20.098800
3894.162800	19.730700
3891.802317	19.874000
3891.288467	19.900400
3890.189183	19.978600
3896.651383	19.431700
3895.081367	19.520900
3889.638333	19.848400
3894.177033	19.570300
3895.964717	19.393700
3897.438017	19.306100
3895.798700	19.342500
3890.579400	19.635600
3883.577283	20.073400
3882.919300	20.112600
3890.779300	19.517100
3883.482733	19.909000
3891.302550	19.405500
3888.248733	19.579900
3883.664300	19.861800
3883.272233	19.890100
3887.399933	19.558300
3882.942500	19.751700
3882.487167	19.781000
3882.768233	19.785400
3886.254767	19.526900
3880.974967	19.730000
3878.750850	19.857300
3881.630567	19.654400
3877.294317	19.901300
3881.610117	19.647800
3884.451100	19.501500
3882.557500	19.580700
3878.767450	19.752300
3876.967383	19.826800
3879.357417	19.687400
3888.744767	19.132700
3871.922033	20.145700
3865.487817	20.441600
3881.885167	19.397300
3875.171750	19.709700
3870.415633	20.011000
3869.824183	20.056600
3878.132017	19.567700
3877.533883	19.570300
3876.070533	19.534900
3873.353817	19.680200
3878.782883	19.335100
3873.417600	19.657200
3875.616917	19.368800
3870.379467	19.658600
3872.635233	19.487500
3874.803683	19.355500
3877.366467	19.180400
3877.885033	19.136200
3870.232850	19.448100
3868.647817	19.511900
3866.813783	19.553500
3867.256350	19.524600
3872.156733	19.238500
3870.448067	19.337300
3876.883300	18.786600
3873.022450	19.010400
3861.268250	19.720200
3859.804067	19.804700
3865.051767	19.403600
3863.996933	19.376800
3866.456617	19.174700
3858.115183	19.685200
3860.853917	19.528100
3864.281467	19.325600
3872.117350	18.816300
3867.739117	18.966800
3863.652650	19.197000
3864.435417	19.092800
3854.084150	19.741200
3855.041567	19.711400
3857.786533	19.563700
3859.796267	19.291100
3861.415000	19.190100
3863.676850	19.080300
3870.644817	18.655100
3862.897150	18.978000
3858.566267	19.207700
3860.898667	19.012100
3856.649550	19.233900
3856.659600	19.204800
3852.850483	19.453600
3865.502033	18.618700
3856.934633	19.159300
3859.609033	18.996400
3858.142750	19.083600
3858.292833	19.027000
3851.248133	19.375300
3854.210083	19.173100
3851.860983	19.258600
3848.200133	19.484500
3851.320967	19.304300
3855.930733	18.980200
3846.965317	19.359200
3849.065733	19.224700
3850.435700	19.053600
3850.220917	19.045100
3852.638933	18.900100
3850.990767	19.013000
3843.704167	19.295000
3836.712650	19.663200
3840.698683	19.392400
3852.397400	18.698700
3847.127483	19.016800
3844.005150	19.193400
3850.500483	18.633400
3841.504367	19.175300
3838.256183	19.361800
3832.154517	19.727900
3832.918217	19.523000
3841.042117	19.025900
3836.441700	19.293600
3834.957200	19.381200
3848.746783	18.496000
3843.152550	18.723000
3843.637550	18.663300
3840.164783	18.813400
3838.637867	18.892400
3834.003467	19.130600
3832.556850	19.233600
3826.732983	19.573900
3827.521383	19.526500
3830.075717	19.288400
3831.571250	19.200300
3835.149950	18.973800
3831.002483	19.229800
3837.084050	18.714300
3834.816433	18.806800
3830.127233	19.005400
3833.593900	18.786600
3831.206483	18.931900
3827.895583	19.136500
3827.255583	19.050700
3826.575917	19.068200
3820.328400	19.395000
3823.579083	19.200400
3834.111000	18.571500
3834.982050	18.504000
3836.363633	18.367000
3827.392833	18.908500
3823.187067	19.132700
3824.742533	19.046200
3821.532467	19.170200
3819.980250	19.171200
3818.722967	19.209200
3815.596617	19.369100
3815.560083	19.393000
3824.639033	18.836200
3811.911350	19.550100
3819.951967	18.955700
3815.058433	19.249600
3817.949350	19.053300
3814.402650	19.249800
3811.900283	19.397500
3810.657600	19.470900
3810.998517	19.297400
3811.025100	19.289400
3822.987333	18.601600
3826.768983	18.376000
3813.922583	18.985900
3812.130817	19.040000
3812.163583	18.969100
3808.322483	19.209100
3808.988650	19.175400
3811.438433	19.024600
3813.541850	18.734100
3811.266517	18.884900
3816.752883	18.538300
3812.568167	18.783800
3812.756783	18.675700
3811.965533	18.659500
3808.873483	18.799300
3808.053783	18.806200
3802.099383	19.142500
3818.392483	18.165400
3811.771717	18.504800
3809.929283	18.456100
3800.177267	19.016600
3809.963517	18.401900
3801.287900	18.923700
3802.367050	18.856200
3809.931283	18.389500
3806.993850	18.418800
3811.964783	18.093400
3794.993133	19.076800
3793.142783	19.198300
3799.801517	18.827300
3804.427783	18.580000
3801.331833	18.702700
3796.398833	18.977500
3804.147950	18.521700
3795.495800	19.049400
3784.013283	19.562800
3785.827817	19.438100
3804.156383	18.317200
3796.008617	18.828500
3799.412417	18.503300
3792.640283	18.844600
3796.946567	18.555800
3790.882267	18.863300
3792.963333	18.719800
3794.604533	18.571900
3794.802000	18.557100
3787.606800	18.953100
3776.586067	19.520900
3785.067567	18.942800
3785.804367	18.892100
3785.845933	18.889600
3786.227533	18.860800
3789.388167	18.580700
3788.432600	18.615000
3791.503200	18.408900
3787.425500	18.648600
3787.298500	18.638400
3794.680233	18.183100
3790.857417	18.293600
3780.364783	18.867700
3788.447550	18.391500
3787.120500	18.482400
3787.829417	18.448100
3790.749333	18.261400
3790.871067	18.059300
3783.069650	18.493500
3788.810617	18.110000
3790.431133	18.024100
3783.180933	18.414700
3791.574083	17.798800
3789.271567	17.898200
3776.166333	18.625000
3785.194217	18.084500
3774.686167	18.680900
3786.296233	17.976400
3780.047500	18.224400
3778.197450	18.321300
3778.390633	18.244600
3773.863867	18.509900
3781.198133	18.081100
3777.902583	18.261400
3776.802067	18.210500
3778.500183	18.049000
3779.422417	17.949500
3784.201233	17.648800
3772.187433	18.365200
3776.338333	18.119500
3773.593217	18.203000
3763.282100	18.746700
3776.957067	17.968400
3771.089667	18.293600
3768.918633	18.356500
3770.787300	18.147300
3766.666800	18.372900
3767.762483	18.271900
3771.747533	18.040000
3765.381050	18.420900
3772.711333	17.960500
3769.727100	18.005700
3772.011917	17.830400
3773.628450	17.692800
3770.290183	17.889700
3757.788567	18.649100
3764.423983	18.271600
3767.020100	17.962500
3772.422917	17.650400
3764.726467	18.113900
3765.653783	18.082900
3764.658583	17.989300
3763.378067	18.032600
3756.742933	18.377500
3760.529617	18.137300
3757.467433	18.325000
3754.711650	18.484800
3760.417450	18.141000
3760.198917	18.109700
3760.346683	18.081100
3761.729383	17.956600
3759.209650	18.116700
3757.573767	18.208400
3763.522617	17.817800
3750.374383	18.460600
3751.819600	18.369600
3751.145667	18.410000
3753.385250	18.279000
3754.709933	18.066100
3752.896533	18.141400
3751.268267	18.196100
3741.676883	18.753100
3753.092633	18.098800
3751.406350	18.206400
3751.592200	18.048300
3752.515050	17.948100
3751.215433	18.002500
3740.039517	18.674300
3741.244833	18.494800
3743.233350	18.309300
3744.401683	18.225700
3743.894600	18.246000
3743.945850	18.125700
3739.493700	18.406500
3742.495267	18.222500
3740.436050	18.331200
3740.243667	18.260600
3749.290067	17.660000
3745.835933	17.847400
3743.604217	17.977400
3744.275183	17.914300
3748.442733	17.529700
3746.685917	17.628200
3739.734783	17.980600
3743.715567	17.736200
3740.624567	17.931200
3750.278450	17.332800
3735.634383	18.076000
3741.597967	17.693000
3746.999450	17.312700
3736.121533	17.981800
3745.780733	17.389600
3739.032517	17.787800
3729.355867	18.214100
3740.094283	17.550100
3729.969683	18.134500
3731.101150	18.074700
3730.284900	17.997000
3729.859550	17.973000
3732.382400	17.779500
3727.586967	18.047000
3734.011617	17.653700
3733.082633	17.713300
3716.392117	18.545300
3725.227800	18.033900
3727.941333	17.857000
3725.423100	18.002100
3723.629917	18.092000
3724.596667	17.945300
3728.194633	17.703100
3725.189650	17.855400
3729.667817	17.591600
3726.889117	17.734400
3720.713250	18.103200
3723.755150	17.768400
3724.969983	17.674600
3721.424050	17.817300
3721.915167	17.783900
3725.070867	17.589500
3721.290367	17.801300
3714.949350	18.117000
3719.032650	17.868000
3720.285400	17.783700
3718.238200	17.917200
3711.048933	18.214900
3710.647317	18.220100
3711.432550	18.153000
3709.618317	18.241100
3703.085000	18.624300
3712.850267	18.045500
3711.751550	18.075900
3716.282983	17.755900
3711.580833	18.009700
3709.290600	18.026100
3713.115883	17.789200
3708.764350	18.036900
3711.864650	17.871300
3713.874150	17.599200
3711.353450	17.714400
3706.784433	17.929900
3710.607933	17.700100
3712.271717	17.607800
3707.374000	17.895600
3712.231483	17.555800
3717.100950	17.223000
3697.232850	18.398400
3707.101667	17.788100
3698.360933	18.181900
3699.206633	18.103000
3710.688283	17.370400
3701.863833	17.879200
3701.720467	17.884400
3700.469383	17.961100
3709.876183	17.342200
3711.236067	17.156000
3705.782967	17.446100
3695.971133	18.004300
3690.154667	18.355700
3696.887233	17.923900
3697.205800	17.873100
3704.937800	17.347500
3704.084483	17.373400
3697.525633	17.741800
3698.655717	17.690000
3700.551683	17.507500
3693.316033	17.906800
3699.027400	17.547300
3703.799750	17.258700
3697.938300	17.566200
3687.517100	18.178200
3686.239267	18.135500
3695.275500	17.546700
3691.603367	17.724500
3689.174867	17.856500
3695.963133	17.448100
3691.761483	17.662300
3682.627883	18.031300
3686.051717	17.823500
3677.426483	18.356500
3678.856283	18.278500
3685.989050	17.825700
3689.197450	17.570400
3685.786783	17.768200
3691.797433	17.321500
3682.366783	17.886700
3695.360117	17.077700
3684.635450	17.660400
3678.164150	17.924100
3682.973900	17.619300
3682.183767	17.640500
3678.890317	17.820800
3681.407850	17.647800
3683.171183	17.534800
3687.228117	17.127800
3686.650400	17.145900
3681.106283	17.425900
3676.991283	17.682100
3686.284767	16.988900
3686.540900	16.919400
3688.072433	16.743100
3681.804367	17.124800
3675.296417	17.503100
3674.046983	17.575900
3676.503467	17.276000
3676.566050	17.282400
3674.791783	17.392900
3672.078850	17.540100
3680.094500	17.038200
3666.302567	17.814500
3665.966750	17.811000
3678.593533	17.035300
3677.052733	17.105800
3671.955850	17.355600
3674.969800	17.144100
3669.554450	17.472900
3663.025367	17.864300
3672.985417	17.109200
3664.701083	17.570500
3668.111867	17.342000
3658.934683	17.906800
3662.684417	17.569700
3661.873133	17.578300
3665.813867	17.284400
3661.634850	17.510700
3671.102750	16.936800
3665.256383	17.294500
3662.406233	17.397700
3661.624467	17.316200
3661.160617	17.339000
3657.976433	17.500900
3660.298150	17.347500
3662.520417	17.189600
3657.968683	17.422900
3657.164567	17.336000
3659.689317	17.195300
3657.778417	17.312300
3653.529333	17.529400
3656.875467	17.227100
3656.196317	17.246600
3654.956533	17.269000
3646.408500	17.794800
3653.493617	17.366900
3659.913050	16.971000
3648.556750	17.505600
3646.716083	17.627800
3653.611417	17.166500
3651.737533	17.274400
3649.523333	17.402500
3657.313583	16.951600
3650.934667	17.186900
3650.116233	17.213800
3651.391617	17.134400
3648.078750	17.337000
3650.406283	17.067100
3654.142517	16.784000
3660.894067	16.346600
3652.977683	16.793500
3650.543450	16.908900
3646.564567	17.152100
3640.552800	17.507700
3637.259083	17.737600
3646.220650	17.152200
3647.472350	16.941600
3651.181433	16.682500
3648.263383	16.811200
3645.795967	16.933100
3641.541150	17.106300
3644.100433	16.937500
3638.650267	17.277200
3637.349733	17.362000
3643.219050	16.858800
3639.553467	17.035400
3632.600550	17.352900
3624.252500	17.887200
3635.390550	17.235600
3633.351633	17.364400
3634.521150	17.184600
3632.218017	17.285900
3634.755217	17.092400
3634.544767	17.095100
3630.147233	17.350300
3633.517983	17.142400
3637.600333	16.751500
3634.223850	16.919400
3639.988317	16.568300
3629.308767	17.200100
3637.163817	16.689500
3628.340750	17.068200
3619.307350	17.581800
3620.218767	17.494100
3622.422850	17.354700
3621.143650	17.451900
3620.250350	17.501100
3621.522783	17.293900
3621.278333	17.287300
3625.914000	16.957500
3621.064067	17.237300
3623.224667	17.090900
3614.507133	17.611000
3621.931783	16.995400
3625.215433	16.790200
3631.141433	16.428700
3623.688300	16.854900
3616.696317	17.143400
3614.206233	17.242600
3613.095483	17.281300
3616.692700	17.065200
3613.694850	17.202600
3614.914850	17.121900
3616.038150	16.966200
3613.055717	17.057000
3614.873383	16.922200
3604.002483	17.541100
3606.119400	17.422200
3607.851883	17.308900
3618.322350	16.690800
3612.552517	16.981100
