#Y dist(nm)	Y force(pN)
-57.878783	0.998800
-59.793167	1.118100
-56.894917	0.986400
-46.885533	0.376600
-56.775867	0.990300
-53.557083	0.838900
-56.160800	1.137200
-52.965483	0.945100
-58.115983	1.267600
-59.766083	1.390900
-52.359267	0.948900
-58.546183	1.341700
-49.122317	0.777300
-52.007267	0.947100
-56.714183	1.310200
-51.204383	1.012600
-50.463083	0.971500
-45.174867	0.644100
-48.781250	0.960800
-48.202850	0.968000
-50.009900	1.093400
-45.305300	0.801800
-45.712200	0.844700
-43.128950	0.703700
-49.122333	1.170100
-43.193833	0.902800
-36.729083	0.524800
-39.033850	0.667100
-34.457550	0.371000
-44.157850	0.943100
-42.217067	0.834000
-31.985017	0.227700
-37.300150	0.565400
-35.160833	0.621400
-37.100100	0.758000
-41.504867	1.019700
-37.458533	0.786700
-30.769433	0.374500
-41.744283	1.045000
-35.878233	0.689500
-32.606917	0.509700
-41.904850	1.166300
-36.119017	0.851700
-36.497467	0.895200
-37.016500	0.907400
-45.262600	1.409000
-30.388233	0.530200
-42.290650	1.236800
-32.535567	0.640500
-34.949283	0.808300
-36.785933	0.912700
-31.227967	0.842700
-23.572033	0.450100
-23.687783	0.472300
-37.701200	1.295600
-27.005000	0.703700
-35.949967	1.232700
-35.321983	1.196200
-32.167600	0.998600
-23.622767	0.623100
-25.885667	0.878400
-33.231517	1.335000
-21.200533	0.595600
-26.746633	0.927400
-30.282150	1.154000
-28.057250	1.027700
-26.344817	0.935700
-22.577417	0.715500
-18.750900	0.589100
-29.433633	1.229800
-26.560683	1.075000
-27.899050	1.156100
-21.589200	0.976700
-21.605167	0.970200
-23.424600	1.084100
-21.620467	1.003800
-24.827100	1.369700
-22.619800	1.196000
-18.617350	0.974600
-19.758467	1.036800
-16.489700	0.909500
-12.342367	0.735000
-19.073067	1.131900
-13.428217	0.806700
-12.905467	0.817200
-11.933517	0.827700
-15.738300	1.057700
-15.385950	1.053200
-17.807200	1.194800
-9.018067	0.665400
-17.414050	1.161800
-20.779767	1.377900
-7.181717	0.576600
-14.467567	1.007100
-12.834650	0.919700
-15.829117	1.351200
-14.285050	1.295300
-22.974133	1.815700
-14.440667	1.318500
-0.218400	0.562400
-9.822950	1.143800
-9.418767	1.142400
-5.296567	0.887400
-13.822567	1.411200
-18.519683	1.687300
-8.539783	1.202200
-9.693217	1.346700
-4.832467	1.051500
-8.643633	1.279900
-8.663333	1.292500
-9.134133	1.337500
-9.250567	1.319400
-6.204550	1.128800
1.027467	0.720400
-1.946333	0.983500
-3.006600	1.065200
-5.743533	1.231000
-2.539917	1.039200
-1.518867	0.984000
-0.970567	0.971100
-11.101333	1.591600
-5.587850	1.253300
6.719117	0.737500
11.744000	0.469100
4.613500	0.875600
-4.083300	1.376900
15.970183	0.196800
-2.941800	1.331900
-4.879367	1.461300
5.028450	0.871400
-4.813367	1.562700
-1.004600	1.382000
-5.015183	1.687900
-1.165833	1.473400
8.476950	0.901100
4.965783	1.133100
-5.332233	1.843600
-0.294000	1.592300
4.245883	1.333500
5.614600	1.265000
5.747383	1.307400
13.025833	0.939600
10.769533	1.100400
11.037133	1.086900
1.499583	1.651200
7.003350	1.451900
15.002400	0.985700
12.335950	1.178600
4.913750	1.590800
13.595367	1.212100
12.670633	1.292100
16.088733	1.112100
12.878483	1.323000
22.091667	0.752800
20.249900	0.854600
14.683433	1.219800
10.215417	1.494100
0.836783	2.097000
21.953800	0.815000
16.581933	1.145400
18.266850	1.065500
31.852717	0.366100
20.590367	1.047400
12.589817	1.560400
22.518533	0.978900
21.472767	1.110100
19.653783	1.294200
14.300417	1.639900
21.802967	1.239100
27.745467	0.862900
25.434133	1.020600
25.432383	1.038900
25.545333	1.131900
23.542400	1.255400
21.138250	1.428800
22.341417	1.381900
20.616017	1.482700
23.283083	1.329300
18.045100	1.713500
24.816933	1.329000
24.469817	1.329700
28.894400	1.086200
23.771967	1.517200
27.955567	1.312900
22.369500	1.663400
23.166533	1.658700
13.644017	2.243800
28.014483	1.417800
25.373267	1.659400
28.432817	1.514800
27.279367	1.656400
30.654300	1.417100
35.761817	1.112200
32.482517	1.297000
33.186700	1.317200
33.514667	1.390000
31.917233	1.497000
33.798183	1.358100
38.128183	1.131900
37.479533	1.283700
36.202017	1.345900
44.164767	0.887800
36.831850	1.354400
36.353383	1.392300
36.335817	1.374700
35.886017	1.443700
36.596933	1.413600
42.943617	1.058500
38.101650	1.347500
38.991167	1.287400
41.829083	1.122000
30.126433	2.055000
40.312050	1.376300
52.512467	0.670300
37.051450	1.608500
42.165817	1.392100
46.544033	1.194300
47.458283	1.163400
36.077500	1.875500
42.603700	1.505000
50.125567	1.064800
44.927733	1.375800
48.829283	1.260900
55.212650	0.893300
46.910967	1.373200
43.685600	1.557200
50.189417	1.178200
43.623033	1.577700
57.179167	0.825100
50.404883	1.212300
50.187950	1.240700
38.625917	1.968100
53.323633	1.206600
44.554167	1.747300
59.146300	0.941300
52.212500	1.387400
45.965550	1.773500
51.459117	1.451200
50.938167	1.601500
52.219917	1.553500
