#Y dist(nm)	Y force(pN)
0.000000	-0.015400
-21.251300	1.215800
-11.006283	0.568900
-16.207817	0.869700
-14.983417	0.736800
-13.602650	0.629300
-14.552033	0.561100
-11.622267	0.357300
-20.020850	0.810200
-20.278883	0.805000
-29.367517	1.369200
-22.917150	0.987500
-18.613533	0.601600
-23.776450	0.894800
-37.779367	1.701000
-20.655267	0.701100
-25.465217	0.887400
-20.185383	0.549700
-23.394533	0.683500
-18.602517	0.401100
-27.885717	0.882600
-29.840933	0.982000
-36.068817	1.252500
-27.791417	0.789600
-26.961783	0.722800
-20.211567	0.304500
-19.518867	0.194100
-27.034933	0.529600
-21.927483	0.114400
-25.672667	0.368100
-30.823017	0.648600
-27.271000	0.441500
-34.910150	0.863900
-24.521567	0.117900
-32.639800	0.583400
-43.080533	1.148500
-33.763883	0.570700
-42.108367	1.062000
-34.320250	0.631400
-40.435317	0.942000
-30.966667	0.349200
-32.503117	0.421200
-26.639683	0.095500
-30.656850	0.282200
-32.921817	0.360000
-41.134333	0.821200
-39.740383	0.732100
-43.232350	0.932600
-37.845567	0.588900
-44.656550	0.947300
-49.612083	1.250800
-55.320717	1.425600
-41.812350	0.607400
-36.245617	0.251400
-41.216833	0.538900
-43.070283	0.594100
-36.534750	0.089300
-47.975183	0.691300
-40.375333	0.265600
-50.124683	0.840100
-55.281083	1.141300
-45.244650	0.504800
-56.674583	1.050400
-57.563217	1.099800
-52.666600	0.801500
-47.404500	0.478700
-52.394050	0.650000
-54.170267	0.731700
-54.370100	0.714200
-56.510217	0.837300
-54.583283	0.712300
-56.411367	0.844500
-59.959183	1.016500
-61.225750	1.078100
-62.197533	0.906400
-57.412650	0.596900
-61.458283	0.794500
-63.175400	0.899000
-51.923233	0.203500
-62.300733	0.813700
-77.375400	1.707500
-66.959150	1.106600
-69.181217	1.066200
-64.841067	0.716400
-58.925467	0.345900
-67.611617	0.850500
-66.529183	0.803200
-63.072100	0.578900
-67.563183	0.837400
-70.396200	0.997700
-68.174300	0.839000
-63.170067	0.445200
-66.126633	0.582700
-68.965533	0.716200
-71.223667	0.833400
-69.161900	0.634100
-75.245800	0.971300
-64.374733	0.311200
-66.848450	0.459800
-73.641983	0.719800
