#Y dist(nm)	Y force(pN)
69.795433	0.859200
65.446133	1.126200
75.828700	0.527000
69.890950	0.918200
75.140133	0.600900
85.308083	0.008400
76.417567	0.599200
75.472283	0.657900
85.604917	0.070900
76.958050	0.592700
73.132850	0.922100
78.786950	0.588800
78.695883	0.646500
75.652183	0.796200
78.643783	0.654900
80.998083	0.495000
79.080733	0.711000
83.499967	0.439600
80.554817	0.599500
84.974283	0.350700
85.234883	0.453600
84.063500	0.517100
85.572567	0.430000
86.520900	0.382400
80.531050	0.812000
81.712283	0.725400
89.846900	0.235400
82.502183	0.669000
84.248683	0.604200
91.403817	0.235000
89.329167	0.326800
91.577150	0.215600
86.751417	0.515200
87.414600	0.564800
92.312967	0.294100
95.748033	0.091500
94.633917	0.137800
97.589483	-0.026700
96.357950	0.060200
84.758417	0.782500
86.333117	0.712300
94.874267	0.235000
90.735783	0.467100
85.875017	0.754300
88.951800	0.589700
86.529267	0.853900
82.940167	1.025800
98.706850	0.098600
94.093017	0.398800
92.661967	0.554200
89.865550	0.762800
78.202317	1.459300
85.480333	1.044300
89.196550	0.854300
90.659383	0.775200
92.143850	0.735500
91.595117	0.825100
94.714333	0.636300
91.507633	0.854400
96.647517	0.581200
95.413700	0.659300
95.082583	0.667500
97.444750	0.623900
91.263050	0.989000
93.237000	0.880100
95.589367	0.713800
94.287267	0.886000
95.465217	0.846100
97.235317	0.792700
98.020100	0.715100
91.978167	1.088500
96.532117	0.835300
99.662167	0.754300
94.407250	1.064000
104.023933	0.492000
97.731317	0.885100
98.965267	0.851500
103.836217	0.602800
95.935000	1.080200
101.295617	0.770800
108.391100	0.349700
110.278183	0.242700
113.343967	0.057400
103.923533	0.643200
103.310917	0.670300
109.722667	0.346000
104.194150	0.647300
105.284833	0.619800
102.719217	0.748600
111.126800	0.305300
102.323600	0.815000
103.480017	0.769300
99.510450	1.007300
110.317150	0.388400
111.469467	0.338200
109.798117	0.541000
110.311183	0.522900
118.466733	0.046200
109.858867	0.560200
106.913517	0.769000
110.232833	0.566100
109.671333	0.660900
110.120867	0.669700
104.790150	0.996200
109.541900	0.734000
106.744850	0.912500
110.077550	0.780500
113.589667	0.576700
107.411483	0.992700
117.601883	0.396900
