#Y dist(nm)	Y force(pN)
0.000000	-0.550700
-8.717017	-0.016000
-8.781500	-0.008900
-7.626800	-0.074600
-7.036117	-0.128800
-7.411533	-0.106800
-9.002717	-0.021100
-9.184150	-0.003500
-11.713233	0.137100
-4.380450	-0.306200
-7.064867	-0.123700
-8.675067	-0.055600
-15.449050	0.368500
-5.533750	-0.230000
-11.919817	0.147200
-3.924983	-0.324900
-8.173533	-0.095400
-5.988633	-0.220500
-12.863867	0.191600
-17.222800	0.447400
-8.699667	-0.061000
-11.452833	0.102000
-7.851683	-0.125400
-11.755700	0.115300
-12.245667	0.148400
-15.267933	0.300300
-9.448617	-0.064000
-11.333433	0.064800
-12.950367	0.172700
-10.016617	-0.011500
-10.197000	0.016300
-8.254467	-0.112900
-3.556400	-0.407600
-13.480483	0.198300
-11.602033	0.084300
-11.177333	0.042000
-8.726617	-0.090400
-13.005217	0.162800
-11.144700	0.026500
-11.935983	0.070200
-9.911933	-0.049500
-6.349667	-0.262900
-10.620617	-0.003700
-8.200683	-0.156300
-6.954450	-0.232400
-10.240183	-0.042000
-8.422433	-0.153600
-10.915950	0.017500
-16.113167	0.313400
-12.274217	0.075500
-13.196867	0.135800
-19.475033	0.513000
-11.681283	0.039600
-7.766250	-0.209300
-11.818383	0.036000
-12.268133	0.057300
-2.979450	-0.498800
-12.817617	0.086600
-11.272433	-0.025500
-8.570667	-0.160900
-14.048167	0.147500
-10.789767	-0.040900
-8.745550	-0.171200
-9.586300	-0.118700
-9.939633	-0.101100
-4.849400	-0.408200
-7.242183	-0.281100
-14.115700	0.134800
-17.665617	0.357500
-5.403867	-0.390100
-10.222517	-0.094900
-8.962283	-0.179100
-2.043950	-0.557000
-7.572733	-0.268500
-14.090783	0.111000
-16.724350	0.277300
-17.638767	0.327200
-11.046483	-0.057300
-12.500967	0.026900
-6.445117	-0.343600
-7.280400	-0.295100
-16.948600	0.287200
-13.611483	0.065400
-11.790667	-0.032800
-14.429967	0.119600
-13.037850	0.044500
-11.396200	-0.066200
-5.913133	-0.399600
-13.333150	0.043000
-7.665367	-0.295600
-10.598983	-0.122400
-10.377450	-0.151400
-13.547117	0.040100
-14.161500	0.096700
-2.220317	-0.615700
-13.890317	0.069800
-17.586300	0.284800
-10.865300	-0.117800
-14.778950	0.117700
-9.635750	-0.196100
-12.384650	-0.047000
-8.287450	-0.291500
-8.295450	-0.304700
-12.084550	-0.072500
-10.739250	-0.157100
-13.833233	0.032700
-11.499600	-0.088400
-14.830500	0.091300
-18.313483	0.288600
-11.598567	-0.110800
-12.533450	-0.052700
-11.562733	-0.117000
-14.391850	0.067000
-10.360100	-0.195200
-14.664733	0.071700
