#Y dist(nm)	Y force(pN)
3408.759483	20.175900
3420.255617	19.556200
3418.242633	19.756200
3412.871783	20.099700
3420.388383	19.705500
3420.436467	19.717000
3421.034800	19.709000
3412.963383	20.207100
3421.957850	19.865000
3421.447117	19.990300
3420.105883	20.091300
3430.592400	19.479500
3427.239433	19.691100
3429.192100	19.596200
3431.351917	19.482400
3438.756583	19.047000
3432.155583	19.452300
3429.728483	19.612800
3434.930417	19.487200
3438.835817	19.476400
3441.060650	19.359800
3438.949050	19.493300
3440.720883	19.416900
3430.071817	20.067100
3430.391650	20.081300
3435.400100	19.786400
3437.516667	19.742800
3436.690100	20.053400
3440.045333	19.902600
3439.935867	19.928200
3442.595150	19.788800
3440.805633	19.900800
3440.283450	19.937300
3449.203867	19.429600
3440.417800	19.963400
3449.227650	19.820600
3459.072450	19.249400
3459.166667	19.245700
3453.642933	19.582200
3455.686767	19.594300
3458.162050	19.493900
3450.214217	20.029600
3453.904967	19.810300
3454.003450	19.805600
3451.490283	19.968600
3450.788367	20.118100
3453.223517	20.018200
3456.436633	19.843800
3459.666150	19.674500
3460.007067	19.706200
3456.882283	19.889400
3463.601917	19.508800
3462.998817	19.553500
3464.314167	19.648900
3457.513100	20.269400
3466.347300	19.774100
3465.126583	19.860900
3465.131717	19.891300
3457.998917	20.346100
3460.617933	20.214000
3460.445017	20.235400
3457.679267	20.427100
3468.144850	20.144600
3470.039833	20.055900
3471.249667	19.991200
3470.509817	20.074900
3472.515417	20.116000
3476.669700	19.884500
3477.441650	19.846100
3479.816200	19.702400
3481.238533	19.627200
3473.501650	20.086100
3482.066700	19.771100
3481.779750	19.848800
3481.818317	19.851700
3477.520633	20.114700
3474.850683	20.318100
3481.127433	19.930500
3485.002217	19.712800
3477.927100	20.139800
3488.858683	19.598700
3482.384833	20.219400
3489.357667	19.803400
3487.339800	19.945700
3488.956133	19.895700
3483.511133	20.368800
3492.715733	19.846800
3492.696633	19.881600
3486.014167	20.308300
3492.751300	19.933700
3488.440483	20.286600
3489.481150	20.314400
3491.667550	20.220200
3498.421583	19.812000
3497.355133	19.896600
3484.121417	20.780800
3491.549417	20.380300
3498.695233	19.992900
3499.893117	19.938400
3504.674233	19.678200
3500.040333	19.983000
3498.174150	20.131400
3498.662550	20.100200
3503.354000	19.966700
3504.766317	19.919500
3513.472833	19.426500
3512.983117	19.463200
3506.694100	19.895000
3503.856433	20.211900
3500.218783	20.443200
3513.539983	19.711200
3515.440550	19.595600
3501.828750	20.428700
3506.068867	20.213200
3509.371783	20.190300
3514.712533	19.911300
3503.545800	20.648600
3503.093233	20.724600
3509.255567	20.406100
3513.706000	20.147900
3522.478117	19.565800
3511.546667	20.223700
3515.137183	20.031600
3507.875317	20.457100
3515.188017	20.012200
3516.108867	19.986400
3521.603783	19.637100
3523.099617	19.511500
3508.003400	20.087300
3513.107833	19.782600
3512.713200	19.813700
3504.291833	20.310300
3515.011983	19.592700
3506.636917	20.029000
3516.861983	19.426500
3506.869033	20.024400
3504.789033	20.162400
3510.380550	19.861100
3501.481583	20.327700
3506.581950	19.886900
3502.806450	20.090600
3507.832483	19.762800
3512.383967	19.487800
3508.843383	19.680900
3505.603733	19.855800
3503.004550	20.043500
3501.695133	20.099100
3503.550117	19.812700
3499.936283	20.022000
3502.716400	19.856600
3508.057767	19.533100
3510.872433	19.360500
3503.462400	19.806200
3506.666050	19.626800
3504.569783	19.766100
3518.817617	18.550600
3504.567533	19.381800
3504.591483	19.366800
3505.957317	19.271500
3497.283533	19.684500
3501.942900	19.337300
3502.464467	19.311100
3495.165617	19.747600
3494.847067	19.765600
3499.962817	19.474300
3494.922000	19.750700
3490.779917	19.826800
3490.635333	19.833600
3496.202933	19.505100
3487.300767	20.051800
3504.464817	19.024600
3503.287917	19.096000
3501.915367	19.176700
3497.776717	19.381300
3494.675117	19.321000
3498.918900	19.045100
3492.728583	19.413600
3486.662650	19.783100
3488.628983	19.657200
3486.583700	19.808000
3486.364283	19.847400
3488.985983	19.699200
3493.478850	19.139000
3487.719950	19.443500
3487.538983	19.476300
3489.777050	19.358900
3489.996200	19.299800
3488.470067	19.353700
3475.334033	20.125800
3482.824650	19.687400
3486.029683	19.518300
3499.540400	18.687500
3486.024017	19.404100
3481.194933	19.564200
3481.506933	19.527600
3480.081983	19.606800
3477.409317	19.792000
3473.236733	20.055900
3481.787800	19.581200
3479.322867	19.706200
3479.929700	19.650800
3476.101917	19.620100
3487.530300	18.942200
3483.503983	19.183500
3476.387233	19.613700
3481.764050	19.176500
3472.681000	19.692500
3485.526717	18.933400
3475.588817	19.524100
3479.917867	19.277800
3482.158283	19.131300
3471.460033	19.678200
3472.157117	19.629100
3475.365383	19.423500
3478.663633	19.210800
3478.203183	19.200900
3472.982967	19.522000
3464.712967	20.031400
3478.427233	19.203600
3471.759167	19.430500
3472.498433	19.225800
3471.609917	19.261900
3465.564500	19.620800
3463.403500	19.762100
3466.586833	19.575600
3463.525433	19.759500
3464.071183	19.728900
3462.524283	19.735500
3460.212283	19.650300
3455.946917	19.900900
3454.446900	20.009600
3456.546850	19.876700
3459.463850	19.609700
3462.875667	19.415200
3459.050383	19.695300
3456.612033	19.833000
3457.559700	19.787600
3457.527267	19.797100
3456.362100	19.764800
3455.819067	19.735900
3457.980133	19.622700
3459.372067	19.516300
3460.431400	19.428200
3462.484350	19.280300
3453.248333	19.819500
3460.262017	19.403800
3455.538967	19.445200
3455.274717	19.357600
3448.505783	19.730700
3453.388400	19.471100
3461.979017	18.937300
3458.535217	19.117300
3456.026100	19.253000
3452.836083	19.470600
3451.654700	19.447400
3447.485383	19.446900
3445.881100	19.546100
3438.206317	20.046100
3440.017133	19.972800
3448.348367	19.493800
3448.820267	19.456300
3450.205100	19.368200
3447.341900	19.526900
3453.471300	19.019300
3447.272233	19.354500
3443.195667	19.583200
3450.026900	19.163300
3439.503083	19.618800
3445.890617	19.237600
3453.199983	18.765600
3448.676200	19.029500
3441.753783	19.296300
3434.221950	19.726700
3448.238700	18.860000
3442.694267	19.214200
3443.009917	19.177300
3434.680300	19.673600
3445.351633	18.894300
3436.806350	19.337000
3434.251717	19.488700
3442.173717	19.003600
3447.516817	18.690400
3442.429433	18.981000
3445.356817	18.816100
3447.404000	18.672800
3445.948283	18.695700
3438.121150	19.058000
3437.140867	19.087300
3431.255867	19.432000
3429.392650	19.538900
3430.170217	19.481500
3433.121950	19.310300
3430.395117	19.454200
3431.408200	19.387100
3436.970267	18.900100
3430.098867	19.287700
3427.064417	19.459600
3423.487500	19.689500
3433.389233	18.939300
3433.062067	18.887500
3428.883783	19.099500
3425.748867	19.286800
3427.451533	19.193100
3428.423517	19.117900
3427.624400	18.936200
3422.733500	19.195700
3418.630367	19.391500
3423.170050	19.082600
3422.337433	19.111800
3424.389633	18.961800
3424.710967	18.936100
3429.444950	18.632000
3429.278300	18.594500
3431.620017	18.259000
3424.433850	18.661400
3413.226367	19.312900
3424.535600	18.636500
3427.427717	18.434800
3426.089800	18.527600
3423.114917	18.703600
3421.332083	18.768900
3410.123217	19.154800
3408.146217	19.270600
3417.576300	18.653000
3410.141167	19.082500
3402.613267	19.509700
3407.841433	19.194300
3411.062383	18.984600
3416.297767	18.679600
3414.668283	18.756600
3412.484517	18.907900
3409.247000	18.925700
3412.616350	18.663800
3406.262083	19.004400
3409.711033	18.797100
3417.828750	18.311000
3407.355083	18.940200
3411.943633	18.690900
3414.125367	18.551200
3402.447150	19.176200
3398.874233	19.346700
3413.130983	18.474300
3404.021800	18.999500
3401.701350	19.121600
3402.186533	19.083600
3400.550850	19.192700
3405.377483	18.903900
3399.653117	19.157500
3391.673233	19.395000
3398.335217	18.979900
3402.192750	18.704000
3402.180050	18.685400
3396.409100	19.040300
3400.921633	18.773100
3398.956900	18.892400
3398.883083	18.875700
3408.620000	18.304700
3403.363133	18.625500
3404.064833	18.326400
3391.938317	18.989200
3391.807283	19.000200
3394.392933	18.848100
3389.174567	19.157200
3396.405800	18.725900
3394.712000	18.826100
3390.196550	19.104500
3394.914750	18.742700
3394.534933	18.734100
3395.113533	18.683100
3391.330700	18.913100
3390.946133	18.925800
3395.098667	18.652300
3393.693750	18.733400
3391.044733	18.885300
3385.604900	18.912500
3388.792417	18.681100
3394.232000	18.332600
3391.086950	18.513800
3393.425117	18.346000
3383.147067	18.805600
3384.454567	18.713800
3393.560583	18.173700
3393.846667	18.143800
3392.101267	18.231700
3389.507567	18.384700
3382.997550	18.562100
3377.233617	18.881800
3382.076783	18.582900
3379.504617	18.732700
3384.656083	18.488400
3382.198450	18.640400
3389.080400	18.255800
3390.192033	18.169500
3382.145733	18.402900
3378.612517	18.529900
3369.962850	19.033400
3370.421767	19.006900
3370.534517	18.996400
3377.517650	18.609800
3376.698033	18.635700
3376.756217	18.633400
3376.209767	18.356500
3374.869133	18.412200
3370.179767	18.669700
3374.733933	18.412200
3372.109250	18.525200
3365.142600	18.852500
3369.282467	18.601000
3372.206967	18.423700
3369.658433	18.557400
3367.610317	18.537700
3366.884800	18.573500
3365.528100	18.657200
3362.584183	18.831000
3370.098817	18.220900
3358.880283	18.846900
3365.950033	18.419400
3370.914867	18.133900
3366.792517	18.380500
3368.600217	18.270100
3372.114867	17.978800
3373.750667	17.866600
3374.297700	17.808200
3363.146067	18.464200
3357.870100	18.728900
3357.456233	18.633900
3357.750383	18.607500
3362.294217	18.326200
3354.526933	18.791400
3354.366483	18.818100
3357.801867	18.590800
3363.818867	18.228400
3357.729833	18.602700
3356.995500	18.655100
3359.220617	18.498100
3352.034533	18.774300
3355.638967	18.537400
3354.308583	18.584400
3351.958517	18.740800
3357.890233	18.330600
3356.664817	18.376600
3351.287167	18.609400
3363.313633	17.886300
3357.253383	18.212100
3357.527350	18.195200
3353.028033	18.277800
3360.578183	17.814300
3346.981783	18.603000
3349.808100	18.443900
3361.344600	17.611700
3353.219217	18.030700
3350.963817	18.123100
3346.461917	18.392200
3346.832933	18.383100
3344.945517	18.499300
3339.220833	18.814800
3340.145517	18.717700
3348.850633	18.163500
3345.791667	18.296500
3352.370833	17.870700
3335.387933	18.868500
3345.046400	18.272600
3348.026200	17.928500
3339.541517	18.418000
3335.409783	18.663000
3336.734633	18.582000
3336.922000	18.432200
3334.839050	18.471200
3342.422850	17.947400
3342.404350	17.915300
3346.182467	17.672500
3335.734600	18.305300
3330.611417	18.487600
3331.263167	18.428500
3342.264500	17.713100
3335.841633	18.076200
3332.560750	18.255500
3328.639433	18.490200
3343.541967	17.422900
3334.068283	17.985000
3328.313933	18.313800
3337.337417	17.764900
3333.098367	17.987800
3338.582167	17.587000
3335.058783	17.781300
3328.604883	18.147600
3330.271767	18.056200
3326.071217	18.324100
3331.861433	17.982300
3324.690550	18.270500
3317.022117	18.681700
3329.016950	17.927900
3328.782950	17.925200
3329.268567	17.887900
3323.508500	18.229400
3319.622983	18.359100
3317.296267	18.487000
3317.817600	18.433400
3327.559167	17.818000
3325.632117	17.894200
3323.990883	17.963400
3316.696133	18.328800
3317.811900	18.206300
3323.570617	17.839000
3319.859067	18.062800
3312.284450	18.521900
3317.203967	18.225400
3317.162350	18.122000
3308.354683	18.529200
3314.697167	18.165400
3307.203283	18.606000
3314.419083	18.159600
3305.940200	18.566900
3312.835783	18.164400
3308.146467	18.388000
3318.171483	17.802000
3313.497517	18.091600
3320.630167	17.674600
3310.770683	18.098400
3315.256217	17.817100
3317.760300	17.664200
3307.262850	18.298400
3310.634117	17.965900
3311.535800	17.854100
3311.854267	17.766400
3308.489750	17.969000
3305.716467	18.113500
3303.992850	18.209000
3306.234733	18.013800
3298.277117	18.466900
3298.908067	18.416800
3299.346433	18.380100
3304.586017	18.058300
3301.470467	18.247300
3314.006550	17.339000
3308.203183	17.656500
3305.447450	17.799800
3304.144817	17.875900
3304.384633	17.844000
3297.750700	18.081800
3299.092067	17.989300
3302.142833	17.771700
3297.287617	18.074800
3305.440600	17.573900
3303.259167	17.670400
3301.026033	17.658900
3303.087683	17.487900
3294.549500	17.957900
3300.425433	17.595600
3304.199450	17.356400
3302.029067	17.462200
3293.135733	17.922900
3291.301650	18.014900
3290.662217	18.031300
3297.374383	17.628600
3298.358717	17.425900
3289.796883	17.877600
3292.878767	17.664100
3294.725483	17.528400
3292.535917	17.648800
3290.502800	17.774300
3294.493417	17.359900
3282.090567	18.106000
3286.831533	17.819100
3290.076950	17.622200
3289.502400	17.624600
3285.008067	17.757400
3288.412050	17.551400
3287.841867	17.524000
3284.717033	17.706900
3290.551617	17.321500
3281.220233	17.862600
3283.183217	17.606500
3283.964850	17.559200
3278.819350	17.804000
3274.367467	18.070000
3280.414567	17.729200
3283.293367	17.545300
3278.462033	17.777100
3279.959483	17.660700
3273.135283	18.055800
3283.402800	17.414000
3283.296300	17.402600
3282.714750	17.438000
3274.808817	17.758600
3276.783567	17.618500
3275.388017	17.685100
3279.667250	17.420900
3279.785767	17.385700
3274.613467	17.534800
3269.365733	17.832000
3273.973783	17.520300
3272.847333	17.587500
3266.857817	17.960500
3264.261083	18.108000
3263.044183	18.027000
3266.056833	17.826000
3262.548550	17.999000
3265.837300	17.788400
3264.613317	17.846200
3271.040283	17.451600
3270.972683	17.302200
3264.707433	17.667600
3262.558400	17.755100
3258.200333	18.043800
3264.629067	17.587900
3265.134500	17.493200
3251.591983	18.246300
3260.478783	17.703000
3269.338000	17.155400
3265.627283	17.397000
3261.969033	17.538900
3257.805983	17.718600
3259.521800	17.605700
