#Y dist(nm)	Y force(pN)
0.000000	0.239600
5.258367	-0.090800
-6.366750	0.582200
-10.148983	0.635800
-5.124983	0.243100
-11.159767	0.575100
-10.354050	0.528200
-12.924383	0.671200
-11.096350	0.559700
-11.815250	0.586400
-9.591717	0.450600
-11.352117	0.531600
-3.503833	0.065200
-7.014683	0.134500
-7.792183	0.013900
-13.349650	0.306200
-23.266317	0.891900
-25.490533	1.026100
-15.877183	0.445600
-13.470017	0.266100
-19.695683	0.577900
-20.743783	0.616000
-17.111000	0.378500
-22.640567	0.705300
-10.550017	-0.023700
-12.370700	0.066800
-21.902067	0.613800
-17.465667	0.343500
-26.386400	0.589400
-15.200833	-0.082100
-26.057000	0.569300
-25.405617	0.493800
-27.481617	0.491400
-30.946017	0.680100
-25.642133	0.366100
-29.071067	0.527700
-25.430733	0.275800
-30.243683	0.553900
-28.849383	0.316300
-33.120567	0.526200
-28.636200	0.271700
-36.330217	0.717600
-30.907467	0.386400
-30.265833	0.310900
-36.316233	0.583300
-36.770400	0.476000
-37.347167	0.506400
-33.406867	0.244200
-34.336467	0.311100
-38.380933	0.551500
-42.239250	0.781100
-41.070350	0.692600
-41.395967	0.711600
-39.886333	0.542500
-35.778950	0.269600
-38.584883	0.404200
-45.949567	0.845700
-35.191417	0.186300
-40.474417	0.481500
-45.266217	0.746400
-46.827317	0.826500
-44.081833	0.418600
-42.906700	0.324200
-43.193317	0.304500
-40.510450	0.152300
-44.259500	0.257000
-43.983550	0.192500
-49.961633	0.549700
-50.626517	0.566100
-51.470550	0.622700
-57.913467	1.000800
-55.512800	0.767000
-49.897883	0.322300
-51.487933	0.429100
-48.899250	0.271100
-52.648550	0.456500
-58.449400	0.768800
-59.238200	0.832100
-51.009500	0.314300
-60.701967	0.856200
-53.349383	0.203200
-55.088033	0.285700
-58.475533	0.484000
-58.215317	0.462000
-55.122983	0.253600
-43.618867	-0.457800
-54.349067	0.164700
-57.524867	0.350100
-56.982033	0.091000
-55.455150	-0.043600
-57.796533	0.081100
-66.780567	0.587100
-73.723500	0.974600
-68.325717	0.671400
-60.973333	0.224500
-64.418833	0.408100
-74.409950	0.807500
-73.231300	0.704300
-63.798967	0.108300
-68.974967	0.351300
-74.196533	0.663100
-80.506083	1.040800
-73.518583	0.623500
-74.709117	0.702600
-72.143667	0.546000
-68.084933	0.309400
-69.696000	0.375800
-71.651467	0.253800
-79.055383	0.663100
-80.261517	0.706800
-69.134400	0.041900
-81.926817	0.796200
-81.978917	0.783300
-83.421583	0.860200
-75.608417	0.408900
-86.093167	0.915600
-79.114933	0.463000
-72.715583	0.092200
-78.416283	0.418600
-79.467283	0.421600
-75.876133	0.165400
-75.801833	0.146800
-81.465217	0.446400
-84.798050	0.570200
-82.401417	0.400200
-84.392850	0.515600
-89.250550	0.797600
-86.250350	0.631400
-77.401100	0.053300
-75.439217	-0.101100
-81.962917	0.272400
-84.851200	0.419300
-88.923917	0.653400
-85.562967	0.341700
-88.014450	0.302600
-90.705633	0.432100
-87.468783	0.224800
-90.098867	0.380100
-87.339533	0.195100
-94.396200	0.618800
-89.163783	0.298300
-88.864817	0.249900
-90.518333	0.231700
-86.787333	-0.033200
-95.467367	0.436500
-93.964900	0.347000
-83.861700	-0.269800
-88.382233	-0.028400
-94.389500	0.323600
-87.109633	-0.111200
-89.656933	-0.182300
-89.289617	-0.293400
-108.527850	0.822500
-102.236983	0.425800
-98.639650	0.194300
-111.849483	0.983500
-106.971800	0.578600
-101.259983	0.162700
-106.510117	0.463800
-100.655950	0.101600
-111.479600	0.659900
-105.975317	0.284700
-111.605817	0.612300
-114.361383	0.747700
-110.338433	0.486400
-112.213733	0.596200
-104.554450	0.134000
-105.367317	0.162600
-108.550850	0.302300
-109.136700	0.130100
-107.790517	0.005700
-109.439300	0.084500
-109.300933	0.075400
-111.880117	0.198300
-115.799833	0.457600
-117.909150	0.569600
-108.875217	0.021300
-114.866300	0.294800
-116.801300	0.378500
-116.537250	0.343400
-114.265500	0.174200
-110.800950	-0.046900
-111.406333	-0.034100
-114.897850	-0.040300
-117.350100	0.074900
-122.128050	0.345800
-127.173100	0.627200
-122.864333	0.295300
-122.863267	0.244800
-121.751400	0.130100
-126.719700	0.465800
-128.055300	0.547700
-118.498717	-0.065100
-127.844883	0.434800
-133.438567	0.637500
-123.637350	0.044900
-126.857883	0.213400
-135.235633	0.704800
-122.638733	-0.060800
-130.536250	0.381500
-136.992533	0.670300
-132.075433	0.376600
-130.162567	0.260100
-129.491983	0.187000
-132.859450	0.225800
-129.018183	-0.025100
-126.392300	-0.207700
-133.564267	0.202500
-126.901917	-0.225300
-123.764617	-0.414000
-119.767450	-0.712600
-125.119667	-0.378000
-133.219900	0.094100
-137.232167	0.329100
-127.754150	-0.520300
-135.220783	-0.122300
-140.810250	0.243800
-137.282617	0.003600
-137.571633	0.070000
-141.207033	0.347800
-138.612417	0.229800
-135.398817	0.035100
-134.812983	-0.005600
-138.035167	0.175200
-137.057750	0.095000
-147.800450	0.799700
-145.944383	0.711700
-144.020300	0.692900
-134.875217	0.141000
-140.029133	0.468100
-142.451383	0.582400
-134.305600	0.227300
-128.480783	-0.123800
-128.581733	-0.134600
-140.806700	0.565400
-129.920567	-0.086400
-138.044883	0.387100
-131.329950	-0.013900
-131.301800	-0.017800
-135.519567	0.375600
-128.921800	0.071300
-129.174267	0.061200
-128.215967	0.013200
-133.677300	0.332900
-128.342467	-0.015000
-132.516717	0.237300
-135.263183	0.397600
-133.664550	0.410300
-128.856733	0.238300
-126.508300	0.097100
-128.122533	0.205300
-129.690583	0.285700
-128.071583	0.285100
-130.000267	0.415800
-136.049000	0.791900
-125.425200	0.140600
-127.956017	0.263700
-130.587950	0.408800
-124.402483	0.181000
-117.877133	-0.189200
-121.934933	0.071200
-123.417033	0.164200
-125.500717	0.291000
-121.396850	0.044000
-123.975283	0.178000
-120.082750	-0.068800
-122.311033	0.150400
-116.946250	-0.140500
-120.263033	0.055600
-127.064883	0.454300
-123.508700	0.282200
-119.021500	0.038000
-107.146650	-0.693400
-119.880983	0.061900
-122.267467	0.197400
-121.938933	0.190600
-116.635767	-0.006900
-119.409983	0.283600
-116.193767	0.115200
-115.588250	0.098000
-117.905383	0.226300
-122.645167	0.513000
-125.543483	0.688900
-119.755267	0.327300
-113.119883	-0.066200
-115.326317	0.303900
-113.550917	0.227100
-116.047867	0.363900
-117.482000	0.432800
-112.522467	0.138900
-120.285017	0.614400
-113.433333	0.223000
-113.522617	0.205800
-110.338433	0.220900
-112.352917	0.393300
-122.386017	0.994800
-114.541683	0.517600
-124.196683	1.079500
-116.016433	0.605200
-111.068433	0.296200
-116.079850	0.608600
-109.052550	0.304400
-107.385183	0.346300
-104.763050	0.179900
-112.771117	0.673800
-112.071600	0.664400
-107.167267	0.453300
-108.342000	0.511700
-105.277567	0.320400
-98.522667	-0.067800
-113.033167	0.778500
-109.891117	0.617100
-102.744633	0.361900
-101.963200	0.303200
-111.159917	0.861300
-103.503317	0.372300
-102.053717	0.400200
-100.748067	0.357300
-102.676083	0.464500
-101.477267	0.380100
-97.789450	0.170300
-105.988883	0.641200
-114.705183	1.159900
-110.968567	0.952500
-109.043383	0.829900
-106.672167	0.699900
-98.707067	0.489600
-100.626767	0.654300
-95.065450	0.292700
-98.058850	0.486200
-101.307633	0.661300
-101.674433	0.691900
-96.139267	0.432600
-100.957650	0.801500
-100.766367	0.791700
-102.809383	0.927700
-93.455783	0.393400
-91.297233	0.247600
-100.451550	0.831200
-92.673817	0.402900
-90.098100	0.249800
-99.881650	0.834500
-98.943917	0.802500
-91.632333	0.361900
-95.975600	0.620000
-92.013433	0.361900
-95.489683	0.584800
-87.620833	0.372100
-81.387017	0.002700
-88.849033	0.428500
-89.340600	0.468200
-86.379150	0.382700
-83.171767	0.216000
-81.518333	0.091600
-81.826433	0.111100
-96.329467	0.949800
-87.642517	0.444300
-87.878100	0.558500
-86.639083	0.539500
-91.602417	0.874200
-88.177917	0.637200
-91.102200	0.824600
-86.781483	0.592300
-78.404983	0.089200
-89.351433	0.715600
-90.533033	0.822100
-84.979100	0.564800
-82.099917	0.403200
-87.271800	0.698300
-87.341050	0.710600
-87.423083	0.707500
-91.002117	0.941700
-87.949867	0.767400
-79.742600	0.276500
-87.698067	1.013400
-77.596150	0.407300
-80.536250	0.598700
-78.335567	0.461400
-80.359600	0.638300
-82.248100	0.777200
-77.285367	0.464700
