#Y dist(nm)	Y force(pN)
0.000000	0.360900
-2.008150	0.465000
-10.313567	0.928900
-5.179700	0.629100
-12.144550	0.863100
-12.231783	0.858500
-2.861600	0.289200
-5.337400	0.434700
-11.525117	0.641500
-18.850583	1.053500
-10.632967	0.579400
-16.838083	0.943100
-14.723050	0.762300
-17.260200	0.872100
-13.738800	0.657600
-22.214950	1.143000
-29.178517	1.544800
-13.021683	0.552200
-21.992700	1.068300
-27.053333	1.339400
-18.123383	0.760700
-17.893833	0.629000
-18.819967	0.663100
-21.137317	0.792100
-21.821950	0.814800
-16.384917	0.489700
-17.433867	0.505300
-18.470017	0.535000
-31.320500	1.293600
-33.091133	1.152200
-26.436767	0.746800
-21.956717	0.452500
-24.651450	0.587100
-24.656733	0.565400
-30.205917	0.905800
-24.938850	0.582900
-18.335250	0.162600
-20.423650	0.198300
-24.904633	0.467900
-25.205633	0.476300
-27.895317	0.617200
-34.329233	0.872300
-36.450417	0.989200
-33.027200	0.759900
-32.109233	0.671000
-31.590533	0.588800
-39.974467	0.995500
-31.634717	0.478000
-34.594450	0.640200
-29.696100	0.339900
-37.471950	0.786300
-30.718600	0.375900
-39.318967	0.865300
-38.822983	0.820700
-36.795150	0.697500
-34.655067	0.574300
-42.530333	0.800300
-39.320050	0.534900
-46.158050	0.916200
-46.370683	0.928700
-35.457783	0.284300
-41.620417	0.630700
-41.384933	0.607400
-52.535933	1.251200
-47.740067	0.712300
-51.016600	0.907200
-43.417033	0.455000
-51.655517	0.935500
-38.220683	0.009500
-52.363383	0.822500
-49.780933	0.652400
-56.230983	1.034000
-65.391867	1.502800
-58.122383	0.982100
-57.696233	0.957800
-56.776050	0.926700
-57.830917	0.964900
-59.854450	1.075800
-59.101750	1.035300
-57.340400	0.910800
-50.940050	0.525900
-50.288000	0.461100
-52.274683	0.577400
-61.193700	0.849300
-56.359600	0.523500
-54.171167	0.377800
-57.526467	0.566200
-62.325633	0.828800
-62.677500	0.846300
-55.328033	0.403400
-56.300167	0.441100
-71.289100	1.152900
-65.802417	0.788200
-63.246200	0.629100
-67.836750	0.903900
-78.160117	1.327000
-75.460283	1.181600
-69.362567	0.799000
-65.356317	0.574600
-74.389300	1.019100
-73.704567	0.920500
-76.429017	1.065700
-80.743550	1.326000
-74.253583	0.953600
-71.678167	0.804400
-71.342833	0.771800
-74.408717	0.931300
-70.773967	0.707500
-75.299417	0.957400
-75.420717	0.863200
-78.287517	0.813700
-77.286817	0.751300
-74.997767	0.585700
-76.517600	0.656400
-74.249433	0.517100
-72.219533	0.373100
-70.796733	0.219800
-81.502883	0.823700
-76.818517	0.521200
-81.311333	0.794000
-71.482467	0.182200
-79.409117	0.602500
-77.361867	0.295000
-75.498967	0.178900
