343.65855	0.11850
344.15855	0.11336
344.65855	0.10823
345.15855	0.11699
345.65855	0.12726
346.15855	0.16645
346.65855	0.21267
347.15855	0.21534
347.65855	0.19993
348.15855	0.16264
348.65855	0.11129
349.15855	0.08618
349.65855	0.08618
350.15855	0.07769
350.65855	0.05715
351.15855	0.04309
351.65855	0.04309
352.15855	  NaN
352.65855	  NaN
353.15855	  NaN
353.65855	  NaN
354.15855	  NaN
354.65855	  NaN
