freq (kHz),psd (nm2/Hz)
21.051733333333335,0.11106168
21.060266666666667,0.10653583
21.0688,0.10697392
21.077333333333332,0.10262327
21.085866666666664,0.111335665
21.0944,0.114642955
21.102933333333333,0.10644095
21.11146666666667,0.10443283
21.12,0.10739636
21.128533333333333,0.097645566
21.137066666666666,0.103860654
21.145599999999998,0.113772824
21.15413333333333,0.12553827
21.162666666666667,0.12266301
21.171200000000002,0.124436826
21.179733333333335,0.11631793
21.188266666666667,0.11728245
21.1968,0.106244974
21.205333333333332,0.10642972
21.213866666666664,0.10784084
21.2224,0.110668465
21.230933333333333,0.10002109
21.23946666666667,0.10863011
21.248,0.10995621
21.256533333333334,0.114069745
21.265066666666666,0.11429294
21.2736,0.10051134
21.28213333333333,0.106704585
21.290666666666667,0.10299138
21.2992,0.110040985
21.307733333333335,0.123750195
21.316266666666667,0.1127875
21.3248,0.11503382
21.333333333333332,0.11068609
21.341866666666665,0.099450625
21.3504,0.102839604
21.358933333333333,0.10948116
21.36746666666667,0.105197124
21.376,0.108754486
21.384533333333334,0.11818272
21.393066666666666,0.1254579
21.4016,0.11060042
21.41013333333333,0.11225567
21.418666666666667,0.11638692
21.4272,0.11985234
21.435733333333335,0.1159183
21.444266666666667,0.10734897
21.4528,0.104308724
21.461333333333332,0.11057066
21.469866666666665,0.11357357
21.4784,0.11347111
21.486933333333333,0.11088818
21.495466666666665,0.11268822
21.504,0.105819955
21.512533333333334,0.11454425
21.521066666666666,0.11168856
21.5296,0.10477929
21.53813333333333,0.10473402
21.546666666666667,0.10044388
21.5552,0.11266466
21.563733333333335,0.12304281
21.572266666666668,0.11952536
21.5808,0.11534523
21.589333333333332,0.106717795
21.597866666666665,0.116491996
21.6064,0.12017574
21.614933333333333,0.12685268
21.623466666666666,0.11907648
21.632,0.10819833
21.640533333333334,0.115663916
21.649066666666666,0.11703519
21.6576,0.10412508
21.66613333333333,0.10998064
21.674666666666667,0.1164284
21.6832,0.10812081
21.691733333333335,0.09988616
21.700266666666668,0.10569582
21.7088,0.114842184
21.717333333333332,0.11548632
21.725866666666665,0.115428746
21.7344,0.11004119
21.742933333333333,0.10069863
21.751466666666666,0.1144945
21.76,0.11471595
21.768533333333334,0.11880842
21.777066666666666,0.122369595
21.7856,0.12170503
21.79413333333333,0.11620355
21.802666666666667,0.11789134
21.8112,0.10847334
21.819733333333332,0.11484516
21.828266666666668,0.10468199
21.8368,0.10847744
21.845333333333333,0.11013756
21.853866666666665,0.11425502
21.8624,0.11489529
21.870933333333333,0.12526776
21.879466666666666,0.124754034
21.888,0.12246167
21.896533333333334,0.11281899
21.905066666666666,0.11222138
21.9136,0.110496774
21.92213333333333,0.11604361
21.930666666666667,0.12609944
21.9392,0.11844634
21.947733333333332,0.1129021
21.956266666666668,0.115843035
21.9648,0.10969136
21.973333333333333,0.11805791
21.981866666666665,0.12146043
21.9904,0.10804737
21.998933333333333,0.09900112
22.007466666666666,0.10818353
22.016,0.10764438
22.024533333333334,0.10698232
22.033066666666667,0.10738715
22.0416,0.11396538
22.05013333333333,0.12564176
22.058666666666667,0.11952258
22.0672,0.100028746
22.075733333333332,0.10246553
22.084266666666668,0.10781895
22.0928,0.10737898
22.101333333333333,0.11053869
22.109866666666665,0.124296784
22.1184,0.13219853
22.126933333333334,0.12921403
22.135466666666666,0.1257699
22.144,0.11606625
22.152533333333334,0.11737755
22.161066666666667,0.113583654
22.1696,0.11806739
22.17813333333333,0.11272854
22.186666666666667,0.121695444
22.1952,0.12505154
22.203733333333332,0.119016
22.212266666666668,0.11866915
22.2208,0.10707865
22.229333333333333,0.110781856
22.237866666666665,0.11198141
22.2464,0.121661074
22.254933333333334,0.12043172
22.263466666666666,0.11593847
22.272,0.10904321
22.280533333333334,0.11908818
22.289066666666667,0.12636419
22.2976,0.119047344
22.30613333333333,0.11523423
22.314666666666668,0.11395324
22.3232,0.11892328
22.331733333333332,0.12895745
22.340266666666665,0.12281534
22.3488,0.1297241
22.357333333333333,0.12315803
22.365866666666665,0.119525425
22.3744,0.11220109
22.382933333333334,0.10569984
22.391466666666666,0.114322305
22.4,0.11842332
22.408533333333335,0.12400259
22.417066666666667,0.123353265
22.4256,0.10879904
22.43413333333333,0.12575595
22.442666666666668,0.12681803
22.4512,0.12406465
22.459733333333332,0.12411297
22.468266666666665,0.112765625
22.4768,0.112440996
22.485333333333333,0.113701686
22.493866666666666,0.10620082
22.5024,0.10612013
22.510933333333334,0.12063691
22.519466666666666,0.115099244
22.528,0.113457955
22.53653333333333,0.11556474
22.545066666666667,0.11354045
22.5536,0.113282576
22.562133333333332,0.12324754
22.570666666666668,0.111539565
22.5792,0.09987545
22.587733333333333,0.11598862
22.596266666666665,0.122763425
22.6048,0.11952954
22.613333333333333,0.1261193
22.621866666666666,0.12323107
22.6304,0.120266
22.638933333333334,0.1152679
22.647466666666666,0.11546393
22.656,0.11854584
22.66453333333333,0.126119
22.673066666666667,0.1229779
22.6816,0.12956914
22.690133333333332,0.13392067
22.698666666666668,0.121088654
22.7072,0.122551665
22.715733333333333,0.12092669
22.724266666666665,0.109794095
22.7328,0.1148857
22.741333333333333,0.118311204
22.749866666666666,0.1188992
22.7584,0.115168564
22.766933333333334,0.113821276
22.775466666666667,0.10921538
22.784,0.10079441
22.79253333333333,0.111879185
22.801066666666667,0.1261849
22.8096,0.120636895
22.818133333333332,0.11673922
22.826666666666668,0.11952576
22.8352,0.13127808
22.843733333333333,0.12747775
22.852266666666665,0.124147184
22.860799999999998,0.12946062
22.869333333333334,0.13022211
22.877866666666666,0.1281902
22.886400000000002,0.11990876
22.894933333333334,0.1256353
22.903466666666667,0.12323118
22.912,0.123864554
22.92053333333333,0.12941721
22.929066666666667,0.12087421
22.9376,0.13089378
22.946133333333332,0.14023028
22.954666666666668,0.119097166
22.9632,0.11682918
22.971733333333333,0.12308315
22.980266666666665,0.1208023
22.988799999999998,0.12839378
22.997333333333334,0.13241194
23.005866666666666,0.1342345
23.014400000000002,0.12700103
23.022933333333334,0.11850251
23.031466666666667,0.12753461
23.04,0.1288729
23.04853333333333,0.117734544
23.057066666666664,0.1252318
23.0656,0.12859061
23.074133333333332,0.13392921
23.082666666666668,0.12811074
23.0912,0.1346262
23.099733333333333,0.14617664
23.108266666666665,0.1281129
23.116799999999998,0.119076826
23.125333333333334,0.121347085
23.133866666666666,0.12506877
23.142400000000002,0.13512741
23.150933333333334,0.1275639
23.159466666666667,0.12971105
23.168,0.13235952
23.17653333333333,0.12647206
23.185066666666664,0.12083674
23.1936,0.12892295
23.202133333333332,0.12187919
23.21066666666667,0.13091409
23.2192,0.12848966
23.227733333333333,0.12614292
23.236266666666666,0.124418564
23.244799999999998,0.133681
23.253333333333334,0.134996
23.261866666666666,0.13729236
23.270400000000002,0.13142695
23.278933333333335,0.12411195
23.287466666666667,0.13779257
23.296,0.1448303
23.30453333333333,0.12979221
23.313066666666664,0.13878147
23.3216,0.12826498
23.330133333333333,0.116935164
23.33866666666667,0.12070443
23.3472,0.119565405
23.355733333333333,0.13883261
23.364266666666666,0.14100397
23.372799999999998,0.123646155
23.38133333333333,0.124286726
23.389866666666666,0.134371
23.398400000000002,0.13805275
23.406933333333335,0.13309921
23.415466666666667,0.12975056
23.424,0.13639298
23.432533333333332,0.14871171
23.441066666666664,0.13208152
23.4496,0.12171218
23.458133333333333,0.13041645
23.46666666666667,0.12519126
23.4752,0.13271037
23.483733333333333,0.13180514
23.492266666666666,0.13058148
23.500799999999998,0.12703836
23.50933333333333,0.12546599
23.517866666666666,0.13073854
23.526400000000002,0.13940006
23.534933333333335,0.13181184
23.543466666666667,0.11335899
23.552,0.11886266
23.560533333333332,0.1320383
23.569066666666664,0.12748292
23.577599999999997,0.122262046
23.586133333333333,0.12624478
23.59466666666667,0.13921593
23.6032,0.13850161
23.611733333333333,0.1303917
23.620266666666666,0.13364424
23.6288,0.13561441
23.63733333333333,0.12548222
23.645866666666667,0.12787381
23.654400000000003,0.12878142
23.662933333333335,0.13374296
23.671466666666667,0.14234708
23.68,0.1277432
23.688533333333332,0.13453086
23.697066666666665,0.1457166
23.705599999999997,0.13880616
23.714133333333333,0.119612046
23.72266666666667,0.120059095
23.7312,0.13359824
23.739733333333334,0.13193429
23.748266666666666,0.12660988
23.7568,0.1307533
23.76533333333333,0.13903165
23.773866666666667,0.14927877
23.782400000000003,0.1341405
23.790933333333335,0.12210474
23.799466666666667,0.122915484
23.808,0.12608147
23.816533333333332,0.11950892
23.825066666666665,0.12437185
23.833599999999997,0.13651548
23.842133333333333,0.1412157
23.85066666666667,0.14567684
23.8592,0.13718633
23.867733333333334,0.12713514
23.876266666666666,0.132061
23.8848,0.14096099
23.89333333333333,0.14734267
23.901866666666663,0.14150198
23.910400000000003,0.14105317
23.918933333333335,0.13125144
23.927466666666668,0.1188985
23.936,0.12499537
23.944533333333332,0.13068153
23.953066666666665,0.13109347
23.961599999999997,0.122046635
23.970133333333333,0.12618439
23.97866666666667,0.12900569
23.9872,0.12986554
23.995733333333334,0.13494173
24.004266666666666,0.12177228
24.0128,0.12604584
24.02133333333333,0.13806596
24.029866666666663,0.13010067
24.038400000000003,0.124798805
24.046933333333335,0.11952426
24.055466666666668,0.124497585
24.064,0.12835465
24.072533333333332,0.1396797
24.081066666666665,0.15048312
24.089599999999997,0.13395339
24.09813333333333,0.13529462
24.10666666666667,0.12995952
24.1152,0.13754532
24.123733333333334,0.1254232
24.132266666666666,0.1319463
24.1408,0.14791404
24.14933333333333,0.15210798
24.157866666666663,0.14303213
24.166400000000003,0.14025308
24.174933333333335,0.13701355
24.183466666666668,0.13663752
24.192,0.14377393
24.200533333333333,0.14335251
24.209066666666665,0.14009315
24.217599999999997,0.1441692
24.22613333333333,0.13432157
24.23466666666667,0.12736756
24.2432,0.12974301
24.251733333333334,0.13016799
24.260266666666666,0.12703657
24.2688,0.13477635
24.27733333333333,0.13866752
24.285866666666664,0.13036002
24.294400000000003,0.14862843
24.302933333333335,0.15214248
24.311466666666668,0.13894169
24.32,0.15154183
24.328533333333333,0.15386488
24.337066666666665,0.14199653
24.345599999999997,0.14081208
24.35413333333333,0.14759481
24.36266666666667,0.15769005
24.3712,0.1492119
24.379733333333334,0.13798769
24.388266666666667,0.14223623
24.3968,0.12598896
24.40533333333333,0.12784328
24.413866666666664,0.1390537
24.422400000000003,0.14014448
24.430933333333336,0.1411258
24.439466666666668,0.13203023
24.448,0.13734885
24.456533333333333,0.14175516
24.465066666666665,0.13289654
24.473599999999998,0.12657523
24.48213333333333,0.12734368
24.49066666666667,0.14281714
24.499200000000002,0.14496674
24.507733333333334,0.14594072
24.516266666666667,0.14413378
24.5248,0.13849387
24.53333333333333,0.1466772
24.541866666666664,0.14089751
24.5504,0.13369487
24.558933333333336,0.14190423
24.567466666666668,0.13805714
24.576,0.14389695
24.584533333333333,0.1387012
24.593066666666665,0.14833061
24.601599999999998,0.14159223
24.61013333333333,0.13870108
24.61866666666667,0.14571552
24.627200000000002,0.14881831
24.635733333333334,0.15371543
24.644266666666667,0.14188606
24.6528,0.12958108
24.66133333333333,0.15054056
24.669866666666664,0.14614275
24.6784,0.13781087
24.686933333333336,0.13359714
24.69546666666667,0.116913885
24.704,0.13699378
24.712533333333333,0.14410527
24.721066666666665,0.13501559
24.729599999999998,0.13073719
24.73813333333333,0.12848556
24.746666666666666,0.13472219
24.755200000000002,0.13533439
24.763733333333334,0.13697886
24.772266666666667,0.14250804
24.7808,0.15005131
24.78933333333333,0.15174638
24.797866666666664,0.14209948
24.8064,0.14018095
24.814933333333336,0.13337998
24.82346666666667,0.14282224
24.832,0.1485798
24.840533333333333,0.13398415
24.849066666666666,0.14064409
24.857599999999998,0.1461857
24.86613333333333,0.155496
24.874666666666666,0.13974996
24.883200000000002,0.13700722
24.891733333333335,0.13938314
24.900266666666667,0.13811816
24.9088,0.1406899
24.917333333333332,0.14159787
24.925866666666664,0.13730624
24.9344,0.14048828
24.942933333333336,0.14095359
24.95146666666667,0.13338675
24.96,0.123494744
24.968533333333333,0.1263364
24.977066666666666,0.12961817
24.985599999999998,0.1343458
24.99413333333333,0.2885378
25.002666666666666,0.3844794
25.011200000000002,0.17143983
25.019733333333335,0.14328778
25.028266666666667,0.13614428
25.0368,0.13589302
25.045333333333332,0.14013581
25.053866666666664,0.13122056
25.0624,0.14133409
25.070933333333333,0.1448154
25.07946666666667,0.15108109
25.088,0.13456471
25.096533333333333,0.15468724
25.105066666666666,0.16008046
25.113599999999998,0.140469
25.12213333333333,0.15147144
25.130666666666666,0.14944206
25.139200000000002,0.14308423
25.147733333333335,0.14181091
25.156266666666667,0.13959546
25.1648,0.14621112
25.173333333333332,0.14466959
25.181866666666664,0.14529194
25.1904,0.159392
25.198933333333333,0.1530881
25.20746666666667,0.1452802
25.216,0.15255755
25.224533333333333,0.15787245
25.233066666666666,0.16043101
25.2416,0.17003892
25.25013333333333,0.17414965
25.258666666666667,0.1466726
25.2672,0.14021844
25.275733333333335,0.14690706
25.284266666666667,0.13827164
25.2928,0.15197626
25.301333333333332,0.16157945
25.309866666666665,0.1525787
25.3184,0.13334838
25.326933333333333,0.12804054
25.33546666666667,0.13472909
25.344,0.13981213
25.352533333333334,0.13098104
25.361066666666666,0.13503243
25.3696,0.15826015
25.37813333333333,0.1563757
25.386666666666667,0.1580314
25.3952,0.15769334
25.403733333333335,0.14141658
25.412266666666667,0.14230223
25.4208,0.14195472
25.429333333333332,0.15071751
25.437866666666665,0.15020896
25.4464,0.15893023
25.454933333333333,0.15772471
25.46346666666667,0.1494262
25.472,0.16256978
25.480533333333334,0.16136871
25.489066666666666,0.16525973
25.4976,0.14481555
25.50613333333333,0.14301348
25.514666666666667,0.15061864
25.5232,0.14162739
25.531733333333335,0.15163015
25.540266666666668,0.16589949
25.5488,0.16599758
25.557333333333332,0.15183719
25.565866666666665,0.15102497
25.5744,0.15132134
25.582933333333333,0.15235485
25.591466666666665,0.16113456
25.6,0.16799013
25.608533333333334,0.15466909
25.617066666666666,0.14383486
25.6256,0.14912894
25.63413333333333,0.1574447
25.642666666666667,0.16785467
25.6512,0.16459484
25.659733333333335,0.1659717
25.668266666666668,0.16070198
25.6768,0.14258136
25.685333333333332,0.14463843
25.693866666666665,0.14943705
25.7024,0.1471965
25.710933333333333,0.15935257
25.719466666666666,0.16033924
25.728,0.14923929
25.736533333333334,0.14659454
25.745066666666666,0.16463934
25.7536,0.16021839
25.76213333333333,0.14811607
25.770666666666667,0.15546289
25.7792,0.15953453
25.787733333333332,0.15558441
25.796266666666668,0.1498103
25.8048,0.14828031
25.813333333333333,0.13793935
25.821866666666665,0.15079333
25.8304,0.16858324
25.838933333333333,0.1619053
25.847466666666666,0.15221462
25.856,0.14824297
25.864533333333334,0.16613461
25.873066666666666,0.15807496
25.8816,0.14718679
25.89013333333333,0.16303603
25.898666666666667,0.15942073
25.9072,0.17000857
25.915733333333332,0.16978644
25.924266666666668,0.1554518
25.9328,0.1505977
25.941333333333333,0.15083306
25.949866666666665,0.1503569
25.9584,0.16724451
25.966933333333333,0.16478932
25.975466666666666,0.15533535
25.984,0.15031981
25.992533333333334,0.14252092
26.001066666666667,0.16208857
26.0096,0.1715634
26.01813333333333,0.15399727
26.026666666666667,0.15473948
26.0352,0.16087246
26.043733333333332,0.14844853
26.052266666666668,0.1489252
26.0608,0.14926271
26.069333333333333,0.15790325
26.077866666666665,0.16257794
26.0864,0.15575765
26.094933333333334,0.14914013
26.103466666666666,0.16481474
26.112,0.1831407
26.120533333333334,0.17684919
26.129066666666667,0.16298911
26.1376,0.15708755
26.14613333333333,0.17552318
26.154666666666667,0.170718
26.1632,0.15004045
26.171733333333332,0.15984029
26.180266666666668,0.14983682
26.1888,0.15125072
26.197333333333333,0.18113476
26.205866666666665,0.16884299
26.2144,0.14838822
26.222933333333334,0.16921161
26.231466666666666,0.1680042
26.24,0.17055091
26.248533333333334,0.15711044
26.257066666666667,0.16936713
26.2656,0.17098214
26.27413333333333,0.16718616
26.282666666666668,0.16650024
26.2912,0.16621973
26.299733333333332,0.15561545
26.308266666666665,0.17086253
26.3168,0.1821397
26.325333333333333,0.16762267
26.333866666666665,0.17881857
26.342399999999998,0.16428585
26.350933333333334,0.15839687
26.359466666666666,0.16522688
26.368,0.17665637
26.376533333333334,0.18797222
26.385066666666667,0.17851476
26.3936,0.17024675
26.40213333333333,0.17166506
26.410666666666668,0.16867518
26.4192,0.15521653
26.427733333333332,0.15858869
26.436266666666665,0.17594713
26.4448,0.16104986
26.453333333333333,0.15731798
26.461866666666666,0.17143206
26.470399999999998,0.16443689
26.478933333333334,0.15987198
26.487466666666666,0.1494168
26.496,0.16043417
26.504533333333335,0.16696672
26.513066666666667,0.16855474
26.5216,0.17444363
26.530133333333332,0.1586035
26.538666666666668,0.15805775
26.5472,0.16405912
26.555733333333333,0.17297497
26.564266666666665,0.16637075
26.5728,0.1573183
26.581333333333333,0.16169985
26.589866666666666,0.15606143
26.598399999999998,0.17867777
26.606933333333334,0.17973241
26.615466666666666,0.14184205
26.624,0.15387695
26.63253333333333,0.17452578
26.641066666666667,0.16506211
26.6496,0.15856043
26.658133333333332,0.15167688
26.666666666666668,0.15913323
26.6752,0.16156259
26.683733333333333,0.1920803
26.692266666666665,0.18403283
26.7008,0.17880143
26.709333333333333,0.176106
26.717866666666666,0.17434722
26.726399999999998,0.16970845
26.734933333333334,0.17121117
26.743466666666666,0.17122841
26.752,0.17150763
26.76053333333333,0.17234236
26.769066666666667,0.1839759
26.7776,0.19730642
26.786133333333332,0.19042426
26.794666666666668,0.16675507
26.8032,0.16730791
26.811733333333333,0.1982606
26.820266666666665,0.18753989
26.828799999999998,0.17706113
26.837333333333333,0.17110817
26.845866666666666,0.15232584
26.8544,0.14387071
26.862933333333334,0.15094543
26.871466666666667,0.15751782
26.88,0.16237038
26.88853333333333,0.15633702
26.897066666666667,0.17556845
26.9056,0.17208916
26.914133333333332,0.17454034
26.922666666666668,0.18028642
26.9312,0.18428326
26.939733333333333,0.17206901
26.948266666666665,0.17663786
26.956799999999998,0.16907525
26.965333333333334,0.15653545
26.973866666666666,0.17685817
26.9824,0.17741086
26.990933333333334,0.17020653
26.999466666666667,0.21465337
27.008,0.1936499
27.01653333333333,0.17145437
27.025066666666667,0.17193596
27.0336,0.18554744
27.042133333333332,0.19740558
27.050666666666668,0.17734607
27.0592,0.18250835
27.067733333333333,0.17158939
27.076266666666665,0.19009928
27.084799999999998,0.20458694
27.093333333333334,0.16515803
27.101866666666666,0.17376101
27.1104,0.17355908
27.118933333333334,0.15471233
27.127466666666667,0.16152976
27.136,0.15505579
27.14453333333333,0.16556251
27.153066666666664,0.18506725
27.1616,0.18822093
27.170133333333332,0.19422978
27.17866666666667,0.18875164
27.1872,0.17322047
27.195733333333333,0.16381523
27.204266666666665,0.17919753
27.212799999999998,0.17689337
27.221333333333334,0.1846047
27.229866666666666,0.19130997
27.2384,0.19307272
27.246933333333335,0.19452913
27.255466666666667,0.1928897
27.264,0.17940208
27.27253333333333,0.18114696
27.281066666666664,0.1815721
27.2896,0.21003339
27.298133333333332,0.20256552
27.30666666666667,0.1866735
27.3152,0.21613373
27.323733333333333,0.20284453
27.332266666666666,0.18161838
27.340799999999998,0.18296896
27.34933333333333,0.19192028
27.357866666666666,0.19035147
27.3664,0.1814813
27.374933333333335,0.17301942
27.383466666666667,0.17097352
27.392,0.19035572
27.400533333333332,0.21122824
27.409066666666664,0.19902046
27.4176,0.18918394
27.426133333333333,0.17221448
27.43466666666667,0.16547218
27.4432,0.17350155
27.451733333333333,0.19786969
27.460266666666666,0.19175442
27.468799999999998,0.18574733
27.47733333333333,0.19489239
27.485866666666666,0.18228747
27.4944,0.19621198
27.502933333333335,0.17766914
27.511466666666667,0.1793883
27.52,0.18505158
27.528533333333332,0.19586536
27.537066666666664,0.19139405
27.5456,0.18701
27.554133333333333,0.20436424
27.56266666666667,0.17216092
27.5712,0.18050772
27.579733333333333,0.21599863
27.588266666666666,0.21176438
27.596799999999998,0.2049311
27.60533333333333,0.18642032
27.613866666666667,0.18132128
27.6224,0.18769492
27.630933333333335,0.19478197
27.639466666666667,0.2003405
27.648,0.18609393
27.656533333333332,0.18337536
27.665066666666664,0.20687968
27.673599999999997,0.18217604
27.682133333333333,0.18258975
27.69066666666667,0.19116434
27.6992,0.19284065
27.707733333333334,0.20964026
27.716266666666666,0.2049308
27.7248,0.22037475
27.73333333333333,0.20608748
27.741866666666667,0.19645928
27.7504,0.18744625
27.758933333333335,0.18729119
27.767466666666667,0.18708828
27.776,0.18918422
27.784533333333332,0.17898478
27.793066666666665,0.18972583
27.801599999999997,0.21279559
27.810133333333333,0.23536742
27.81866666666667,0.20227817
27.8272,0.1870476
27.835733333333334,0.20392798
27.844266666666666,0.20571236
27.8528,0.20604002
27.86133333333333,0.17485374
27.869866666666663,0.17448838
27.8784,0.18282159
27.886933333333335,0.1737244
27.895466666666668,0.19240169
27.904,0.18301724
27.912533333333332,0.18644254
27.921066666666665,0.21309116
27.929599999999997,0.2157757
27.938133333333333,0.19772889
27.94666666666667,0.1969491
27.9552,0.20405924
27.963733333333334,0.18781361
27.972266666666666,0.19603227
27.9808,0.18795699
27.98933333333333,0.18626498
27.997866666666663,0.18540162
28.0064,0.19585148
28.014933333333335,0.19114602
28.023466666666668,0.18963042
28.032,0.19366188
28.040533333333332,0.19499713
28.049066666666665,0.18608485
28.057599999999997,0.16970564
28.066133333333333,0.18721671
28.07466666666667,0.20263255
28.0832,0.19041744
28.091733333333334,0.1818973
28.100266666666666,0.1813538
28.1088,0.18602018
28.11733333333333,0.19115806
28.125866666666663,0.19541487
28.1344,0.19563255
28.142933333333335,0.20748578
28.151466666666668,0.22830151
28.16,0.20842165
28.168533333333333,0.19910756
28.177066666666665,0.18383281
28.185599999999997,0.19002645
28.19413333333333,0.18711363
28.20266666666667,0.1915112
28.2112,0.2234938
28.219733333333334,0.22330782
28.228266666666666,0.19835432
28.2368,0.18795419
28.24533333333333,0.20697525
28.253866666666664,0.21372862
28.2624,0.21374218
28.270933333333335,0.20713897
28.279466666666668,0.19583619
28.288,0.22482918
28.296533333333333,0.22920425
28.305066666666665,0.20723344
28.313599999999997,0.20606601
28.32213333333333,0.22129425
28.33066666666667,0.19950235
28.3392,0.18238445
28.347733333333334,0.20066708
28.356266666666667,0.19638278
28.3648,0.20144975
28.37333333333333,0.24090642
28.381866666666664,0.2577492
28.390399999999996,0.23785886
28.398933333333336,0.21056274
28.407466666666668,0.19262391
28.416,0.20322108
28.424533333333333,0.1976098
28.433066666666665,0.1886183
28.441599999999998,0.19463281
28.45013333333333,0.20072031
28.45866666666667,0.20453858
28.467200000000002,0.21206096
28.475733333333334,0.20098317
28.484266666666667,0.17934327
28.4928,0.20947735
28.50133333333333,0.21586035
28.509866666666664,0.214774
28.518399999999996,0.20011139
28.526933333333336,0.20095246
28.535466666666668,0.1944591
28.544,0.19426993
28.552533333333333,0.19398116
28.561066666666665,0.20719488
28.569599999999998,0.20122494
28.57813333333333,0.2174875
28.58666666666667,0.24779996
28.595200000000002,0.23810585
28.603733333333334,0.22941172
28.612266666666667,0.21514787
28.6208,0.2000591
28.62933333333333,0.21129055
28.637866666666664,0.21721351
28.646399999999996,0.22799852
28.654933333333336,0.21660408
28.663466666666668,0.20448574
28.672,0.20487906
28.680533333333333,0.23453276
28.689066666666665,0.22867662
28.697599999999998,0.2019812
28.70613333333333,0.19786763
28.714666666666666,0.19887775
28.723200000000002,0.21910125
28.731733333333334,0.20363766
28.740266666666667,0.19573179
28.7488,0.2081519
28.75733333333333,0.20644088
28.765866666666664,0.20716661
28.774399999999996,0.21560237
28.782933333333336,0.21747129
28.79146666666667,0.22449744
28.8,0.2137946
28.808533333333333,0.20181443
28.817066666666665,0.2073197
28.825599999999998,0.22049657
28.83413333333333,0.24014899
28.842666666666666,0.22919026
28.851200000000002,0.20774627
28.859733333333335,0.21868207
28.868266666666667,0.22955094
28.8768,0.21947578
28.88533333333333,0.21376206
28.893866666666664,0.2432319
28.902399999999997,0.2383347
28.910933333333336,0.22418119
28.91946666666667,0.21067983
28.928,0.21609685
28.936533333333333,0.2297985
28.945066666666666,0.21859755
28.953599999999998,0.23772168
28.96213333333333,0.21463281
28.970666666666666,0.20497704
28.979200000000002,0.18784201
28.987733333333335,0.21851198
28.996266666666667,0.22624144
29.0048,0.2357078
29.013333333333332,0.21944232
29.021866666666664,0.21389218
29.030399999999997,0.23176153
