freq (kHz),psd (bit2/Hz)
25.557333333333332,0.0035005517
25.6,0.0037175054
25.642666666666663,0.004196606
25.685333333333332,0.003551138
25.728,0.0039033685
25.770666666666664,0.003547467
25.813333333333333,0.0035339177
25.856,0.0035536285
25.898666666666664,0.0033833443
25.941333333333333,0.0039146496
25.984,0.003539246
26.026666666666664,0.0033448497
26.069333333333333,0.0042212736
26.112,0.0035142752
26.154666666666664,0.0034890596
26.197333333333333,0.004323769
26.24,0.004063295
26.282666666666664,0.0034227665
26.325333333333333,0.0037545539
26.368,0.004019898
26.410666666666664,0.0039657345
26.453333333333333,0.004340361
26.496,0.005695609
26.538666666666664,0.00531992
26.581333333333333,0.004996122
26.624,0.0050401962
26.666666666666664,0.0043153204
26.709333333333333,0.0039111446
26.752,0.003902093
26.794666666666664,0.004868985
26.837333333333333,0.0040802998
26.88,0.0040903813
26.922666666666665,0.0038095738
26.965333333333334,0.0037700678
27.008,0.0036791689
27.050666666666665,0.0032416477
27.093333333333334,0.0037585492
27.136,0.0032075562
27.178666666666665,0.0037471717
27.221333333333334,0.0036376764
27.264,0.003663381
27.306666666666665,0.0042487974
27.34933333333333,0.0043810112
27.392,0.00411462
27.434666666666665,0.003920585
27.47733333333333,0.003965463
27.52,0.0039262814
27.562666666666665,0.006034083
27.60533333333333,0.0066019204
27.648,0.0043158093
27.690666666666665,0.003928257
27.73333333333333,0.0031613137
27.776,0.0035256469
27.818666666666665,0.0034038606
27.86133333333333,0.0030180747
27.904,0.0033090636
27.946666666666665,0.0038399121
27.98933333333333,0.0036051297
28.032,0.0035557225
28.074666666666666,0.004458243
28.11733333333333,0.004128798
28.16,0.0040453067
28.202666666666666,0.004566549
28.24533333333333,0.0045676525
28.288,0.0041935625
28.330666666666666,0.003443008
28.37333333333333,0.0034335863
28.416,0.0034157669
28.458666666666666,0.0031776568
28.50133333333333,0.0031194685
28.544,0.0034304576
28.586666666666666,0.0036382359
28.62933333333333,0.0034191096
28.672,0.0035012846
28.714666666666663,0.00404663
28.75733333333333,0.0038967421
28.8,0.0032153921
28.842666666666663,0.0031538496
28.88533333333333,0.0040009627
28.928,0.0037550186
28.970666666666663,0.0042297035
29.013333333333332,0.0037277397
29.056,0.0034876254
29.098666666666663,0.004406595
29.141333333333332,0.003655833
29.184,0.0033145843
29.226666666666663,0.0038708195
29.269333333333332,0.0044263103
29.312,0.004801779
29.354666666666663,0.00372824
29.397333333333332,0.0032047993
29.44,0.0036748294
29.482666666666663,0.004156423
29.525333333333332,0.0040102857
29.568,0.003200774
29.610666666666663,0.003544277
29.653333333333332,0.0041791983
29.696,0.0036815745
29.738666666666663,0.0038494258
29.781333333333333,0.003951748
29.824,0.0040428806
29.866666666666664,0.004125136
29.909333333333333,0.004526172
29.952,0.004690119
29.994666666666664,0.0033354817
30.037333333333333,0.0038316818
30.08,0.004408373
30.122666666666664,0.003657732
30.165333333333333,0.003739388
30.208,0.0040156683
30.250666666666664,0.0044837273
30.293333333333333,0.0044154455
30.336,0.0037687854
30.378666666666664,0.00435538
30.421333333333333,0.004617383
30.464,0.0039276714
30.506666666666664,0.00407556
30.549333333333333,0.004327529
30.592,0.004514421
30.634666666666664,0.004426384
30.677333333333333,0.0042599323
30.72,0.003916602
30.762666666666664,0.0030151855
30.805333333333333,0.0034990169
30.848,0.004261981
30.890666666666664,0.003859506
30.933333333333334,0.003640349
30.976,0.003884053
31.018666666666665,0.0035616276
31.061333333333334,0.0045547327
31.104,0.0051105237
31.146666666666665,0.005929558
31.189333333333334,0.012141058
31.232,0.006059422
31.274666666666665,0.00482246
31.31733333333333,0.0041862377
31.36,0.0044968934
31.402666666666665,0.0053138677
31.44533333333333,0.0044887345
31.488,0.004417906
31.530666666666665,0.00516612
31.57333333333333,0.003907706
31.616,0.0032787279
31.658666666666665,0.0039683855
31.70133333333333,0.0046752747
31.744,0.004249694
31.786666666666665,0.004134164
31.82933333333333,0.004833593
31.872,0.0041005933
31.914666666666665,0.0048847157
31.95733333333333,0.005390639
32.0,0.007193134
32.04266666666666,0.0045815716
32.08533333333333,0.0047083264
32.128,0.0049068243
32.17066666666666,0.004619587
32.21333333333333,0.003887897
32.256,0.003873829
32.29866666666666,0.0040935017
32.34133333333333,0.004395615
32.384,0.0037672818
32.42666666666666,0.003555592
32.46933333333333,0.0037273366
32.512,0.0041286326
32.55466666666666,0.004209096
32.59733333333333,0.004610448
32.64,0.0048973546
32.68266666666666,0.00464531
32.72533333333333,0.0053156544
32.768,0.0038273826
32.81066666666666,0.0039307214
32.85333333333333,0.00409012
32.896,0.0043134918
32.93866666666666,0.0039722254
32.98133333333333,0.0044606733
33.024,0.004783977
33.06666666666666,0.0046926034
33.10933333333333,0.0038113142
33.152,0.00526414
33.19466666666666,0.004963502
33.237333333333325,0.0041157105
33.28,0.0045648254
33.32266666666666,0.005442708
33.365333333333325,0.0062250798
33.408,0.0053083515
33.45066666666666,0.005427496
33.493333333333325,0.004765972
33.536,0.0053755734
33.57866666666666,0.0050602066
33.621333333333325,0.005334584
33.664,0.0054383995
33.70666666666666,0.005254493
33.749333333333325,0.005386719
33.792,0.0051712706
33.834666666666664,0.004850849
33.877333333333326,0.00469803
33.92,0.0041299374
33.962666666666664,0.004777928
34.005333333333326,0.0041291974
34.048,0.0039675357
34.090666666666664,0.004374505
34.133333333333326,0.0049050273
34.176,0.0060484367
34.218666666666664,0.005841989
34.261333333333326,0.005871485
34.304,0.0051467954
34.346666666666664,0.0046920655
34.389333333333326,0.005382693
34.432,0.005395424
34.474666666666664,0.005691743
34.517333333333326,0.00597744
34.56,0.005592398
34.602666666666664,0.0054223104
34.645333333333326,0.0047616134
34.688,0.0044484353
34.730666666666664,0.0046315184
34.773333333333326,0.0059345774
34.816,0.006281127
34.858666666666664,0.00497972
34.901333333333326,0.006149852
34.944,0.007355734
34.986666666666665,0.005977699
35.02933333333333,0.0054981858
35.072,0.006178237
35.114666666666665,0.005769041
35.15733333333333,0.006484861
35.2,0.007771662
35.242666666666665,0.0071904864
35.28533333333333,0.0069047553
35.328,0.006163229
35.370666666666665,0.006459176
35.41333333333333,0.007360301
35.456,0.0070716143
35.498666666666665,0.00805075
35.54133333333333,0.0076621594
35.584,0.007334383
35.626666666666665,0.006557781
35.66933333333333,0.0067681097
35.712,0.007149835
35.754666666666665,0.007299877
35.79733333333333,0.0084557785
35.84,0.008160341
35.882666666666665,0.009235706
35.92533333333333,0.008942912
35.968,0.008367885
36.010666666666665,0.009679859
36.05333333333333,0.008786251
36.096,0.008474049
36.138666666666666,0.008806911
36.18133333333333,0.008838601
36.224,0.009353453
36.266666666666666,0.011300796
36.30933333333333,0.011048612
36.352,0.009162643
36.394666666666666,0.011674331
36.43733333333333,0.015006556
36.48,0.014103272
36.522666666666666,0.014014226
36.56533333333333,0.01446139
36.608,0.014016843
36.650666666666666,0.01260071
36.69333333333333,0.014565188
36.736,0.014796467
36.778666666666666,0.015481038
36.82133333333333,0.01722634
36.864,0.017841581
36.906666666666666,0.015725404
36.94933333333333,0.017554695
36.992,0.015844313
37.034666666666666,0.021617405
37.07733333333333,0.027271174
37.12,0.029064696
37.16266666666667,0.030917678
37.20533333333333,0.031759705
37.248,0.030245569
37.29066666666667,0.026161984
37.33333333333333,0.027294734
37.376,0.028283319
37.41866666666667,0.03515127
37.46133333333333,0.046097845
37.504,0.042882744
37.54666666666667,0.059586983
37.58933333333333,0.07028028
37.632,0.05515966
37.67466666666667,0.06374933
37.71733333333333,0.07841591
37.76,0.08564298
37.80266666666667,0.09393163
37.84533333333333,0.101023704
37.888,0.113099284
37.93066666666667,0.1454738
37.97333333333333,0.18550278
38.016,0.22131555
38.05866666666667,0.28406352
38.10133333333333,0.42049998
38.144,0.5598674
38.18666666666667,0.79270935
38.22933333333333,1.1374447
38.272,2.4757202
38.31466666666667,9.212628
38.35733333333333,49.14384
38.4,71.762375
38.44266666666667,32.24433
38.48533333333333,8.17093
38.528,2.9250946
38.57066666666667,1.8416927
38.61333333333333,0.95885307
38.656,0.67074454
38.69866666666666,0.4380058
38.74133333333333,0.36547855
38.784,0.34311917
38.82666666666666,0.23670852
38.86933333333333,0.16932099
38.912,0.12227238
38.95466666666666,0.11273711
38.99733333333333,0.09444316
39.04,0.07863192
39.08266666666666,0.06717082
39.12533333333333,0.07632929
39.168,0.06530621
39.21066666666666,0.05016454
39.25333333333333,0.04530687
39.296,0.037063967
39.33866666666666,0.04123542
39.38133333333333,0.039008908
39.424,0.039913505
39.46666666666666,0.031644832
39.50933333333333,0.02809634
39.552,0.028834578
39.59466666666666,0.0301455
39.63733333333333,0.0292773
39.68,0.025369847
39.72266666666666,0.02082666
39.76533333333333,0.02593396
39.808,0.021491598
39.85066666666666,0.01614655
39.89333333333333,0.01661087
39.936,0.014275967
39.97866666666666,0.018444179
40.02133333333333,0.022606213
40.064,0.016834466
40.10666666666666,0.016298596
40.14933333333333,0.015540213
40.192,0.0110699795
40.23466666666666,0.009703232
40.27733333333333,0.010891804
40.32,0.012044461
40.36266666666666,0.011393313
40.40533333333333,0.011406755
40.448,0.009562268
40.49066666666666,0.008791267
40.53333333333333,0.008749975
40.576,0.0070396895
40.61866666666666,0.007534683
40.66133333333333,0.0096799
40.704,0.008862792
40.74666666666666,0.0070077954
40.78933333333333,0.0075322683
40.832,0.007944556
40.87466666666666,0.008613544
40.91733333333333,0.0064472384
40.96,0.0062325844
41.00266666666666,0.005855882
41.04533333333333,0.0077031283
41.088,0.008182467
41.13066666666666,0.0067149266
41.17333333333333,0.0067129396
41.216,0.006893648
41.25866666666666,0.005846886
41.301333333333325,0.005776745
41.344,0.0058106347
41.38666666666666,0.0063697817
41.429333333333325,0.005878383
41.472,0.0054817307
41.51466666666666,0.004680059
41.557333333333325,0.004487414
41.6,0.004264224
41.64266666666666,0.005132809
41.685333333333325,0.0059773126
41.728,0.005862615
41.77066666666666,0.0055416655
41.813333333333325,0.0050870487
41.856,0.00637176
41.898666666666664,0.0065511563
41.941333333333326,0.0058623203
41.984,0.0050381883
42.026666666666664,0.0036983066
42.069333333333326,0.0031759124
42.112,0.0035502014
42.154666666666664,0.003764857
42.197333333333326,0.0039719916
42.24,0.0051509487
42.282666666666664,0.0062183845
42.325333333333326,0.004745275
42.368,0.005633417
42.410666666666664,0.0054010446
42.453333333333326,0.00504012
42.496,0.0061178845
42.538666666666664,0.0051831338
42.581333333333326,0.0038037724
42.624,0.0050745504
42.666666666666664,0.005772046
42.709333333333326,0.0051284637
42.752,0.005498228
42.794666666666664,0.005222078
42.837333333333326,0.0041818023
42.88,0.0047067828
42.922666666666665,0.0043923273
42.96533333333333,0.0037837923
43.008,0.0036175963
43.050666666666665,0.004211886
43.09333333333333,0.0053495453
43.136,0.004098514
43.178666666666665,0.0031790857
43.22133333333333,0.004040527
43.264,0.0044427398
43.306666666666665,0.004328868
43.34933333333333,0.0035270946
43.392,0.0031721138
43.434666666666665,0.004045197
43.47733333333333,0.0041181957
43.52,0.0039248886
43.562666666666665,0.004121873
43.60533333333333,0.0042924434
43.648,0.004371291
43.690666666666665,0.0039412836
43.73333333333333,0.0031637538
43.776,0.0035094384
43.818666666666665,0.004107823
43.86133333333333,0.0031831102
43.904,0.0031570806
43.946666666666665,0.0033732196
43.98933333333333,0.003719754
44.032,0.0035331799
44.074666666666666,0.004164297
44.11733333333333,0.0038886503
44.16,0.0041823876
44.202666666666666,0.0041787834
44.24533333333333,0.0035621834
44.288,0.0039211772
44.330666666666666,0.0044155396
44.37333333333333,0.0042261574
44.416,0.0035853828
44.458666666666666,0.003769659
44.50133333333333,0.004597184
44.544,0.0045231762
44.586666666666666,0.004837628
44.62933333333333,0.004712802
44.672,0.0045599057
44.714666666666666,0.003802391
44.75733333333333,0.0037282575
44.8,0.004189242
44.842666666666666,0.0037762974
44.88533333333333,0.0040505403
44.928,0.019674418
44.970666666666666,1.3534057
45.01333333333333,2.2918963
45.056,0.20910814
45.09866666666667,0.0058772257
45.14133333333333,0.0035393261
45.184,0.0032882795
45.22666666666667,0.0040994287
45.26933333333333,0.0037053803
45.312,0.004414224
45.35466666666667,0.0038917575
45.39733333333333,0.0040072002
45.44,0.004292633
45.48266666666667,0.0034656967
45.52533333333333,0.0033352226
45.568,0.0032247235
45.61066666666667,0.0034825332
45.65333333333333,0.0037281704
45.696,0.0035365715
45.73866666666667,0.0030880773
45.78133333333333,0.0032068307
45.824,0.0035612197
45.86666666666667,0.0036848069
45.90933333333333,0.0034635274
45.952,0.0032292146
45.99466666666667,0.0032631413
46.03733333333333,0.0032463744
46.08,0.0032252828
46.12266666666667,0.004177693
46.16533333333333,0.0048086727
46.208,0.0043772343
46.25066666666667,0.0038628639
46.29333333333333,0.004541842
46.336,0.004834659
46.37866666666667,0.0044483417
46.42133333333333,0.00456388
46.464,0.005221527
46.50666666666667,0.0062443726
46.54933333333333,0.0065707634
46.592,0.0071443897
46.63466666666666,0.0070480476
46.67733333333333,0.0063103046
46.72,0.00613576
46.76266666666666,0.0053244964
46.80533333333333,0.0049833716
46.848,0.00422086
46.89066666666666,0.0044675283
46.93333333333333,0.0036298444
46.976,0.0030942368
47.01866666666666,0.0024298003
47.06133333333333,0.002310381
47.104,0.003105595
47.14666666666666,0.0036482709
47.18933333333333,0.0031794468
47.232,0.003693788
47.27466666666666,0.004031155
47.31733333333333,0.003446324
47.36,0.0030754907
47.40266666666666,0.0042297235
47.44533333333333,0.004327881
47.488,0.00363323
47.53066666666666,0.003986736
47.57333333333333,0.0034443163
47.616,0.003445375
47.65866666666666,0.0031354337
47.70133333333333,0.002671613
47.744,0.0028642295
47.78666666666666,0.0029983304
47.82933333333333,0.0028487525
47.872,0.003609615
47.91466666666666,0.0039946595
47.95733333333333,0.0035166962
48.0,0.0044672536
48.04266666666666,0.0030168756
48.08533333333333,0.0043421523
48.128,0.004760602
48.17066666666666,0.0034015796
48.21333333333333,0.0037814637
48.256,0.003248517
48.29866666666666,0.0032115912
48.34133333333333,0.0032883477
48.384,0.0037233422
48.42666666666666,0.0032911175
48.46933333333333,0.0036054237
48.512,0.0037638198
48.55466666666666,0.0035163162
48.59733333333333,0.0027475266
48.64,0.0029478057
48.68266666666666,0.0035450181
48.72533333333333,0.0035060388
48.768,0.0032135642
48.81066666666666,0.0027954371
48.85333333333333,0.0027661214
48.896,0.003709517
48.93866666666666,0.003870247
48.98133333333333,0.003312295
49.024,0.0036052002
49.06666666666666,0.0035478636
49.10933333333333,0.003627912
49.152,0.0034785888
49.19466666666666,0.0037376222
49.237333333333325,0.003108817
49.28,0.0031045931
49.32266666666666,0.004326755
49.365333333333325,0.002977385
49.408,0.0026865038
49.45066666666666,0.0039417036
49.493333333333325,0.003213289
49.536,0.0026658478
49.57866666666666,0.0038719545
49.621333333333325,0.0035924562
49.664,0.003749688
49.70666666666666,0.0039491816
49.749333333333325,0.0035257328
49.792,0.0031742454
49.834666666666664,0.0038367193
49.877333333333326,0.0038545495
49.92,0.0033818062
49.962666666666664,0.24748427
50.005333333333326,0.7068051
50.048,0.12078001
50.090666666666664,0.0034220547
50.133333333333326,0.0028700456
50.176,0.0028177854
50.218666666666664,0.003937799
50.261333333333326,0.0036549333
50.304,0.0031257158
50.346666666666664,0.0030963558
50.389333333333326,0.0033141056
50.432,0.002919211
50.474666666666664,0.0027855143
50.517333333333326,0.0033610538
50.56,0.0033369604
50.602666666666664,0.0031721583
50.645333333333326,0.003274428
50.688,0.0035304246
50.730666666666664,0.0029791214
50.773333333333326,0.0024244105
50.816,0.00322185
50.858666666666664,0.0030575574
50.901333333333326,0.003423726
50.944,0.0040878104
50.986666666666665,0.0030882286
51.02933333333333,0.0035886704
51.072,0.0038766759
51.114666666666665,0.003216676
51.15733333333333,0.0030530905
51.2,0.0029777505
51.242666666666665,0.0027870147
51.28533333333333,0.003639479
51.328,0.0031419052
51.370666666666665,0.0028741618
51.41333333333333,0.0030668848
51.456,0.0024669685
51.498666666666665,0.0036612146
51.54133333333333,0.0035579565
51.584,0.002784783
51.626666666666665,0.0027310266
51.66933333333333,0.003501298
51.712,0.004059605
51.754666666666665,0.0028107676
51.79733333333333,0.0025158033
51.84,0.0026200528
51.882666666666665,0.0022742718
51.92533333333333,0.0027201292
51.968,0.0028518888
52.010666666666665,0.0031726013
52.05333333333333,0.002719072
52.096,0.002672832
52.138666666666666,0.0029814905
52.18133333333333,0.0033141824
52.224,0.0030995503
52.266666666666666,0.002637282
52.30933333333333,0.003041183
52.352,0.002996569
52.394666666666666,0.0037135181
52.43733333333333,0.00398822
52.48,0.0035209192
52.522666666666666,0.0031974528
52.56533333333333,0.0031948965
52.608,0.0029226134
52.650666666666666,0.0032899787
52.69333333333333,0.0028559521
52.736,0.0036704119
52.778666666666666,0.003662557
52.82133333333333,0.0034264633
52.864,0.0037662724
52.906666666666666,0.003459038
52.94933333333333,0.003182782
52.992,0.0027907912
53.034666666666666,0.004070002
53.07733333333333,0.0038603777
53.12,0.003505091
53.16266666666667,0.0038938832
53.20533333333333,0.0035532648
53.248,0.0031171453
53.29066666666667,0.0034482954
53.33333333333333,0.0043043615
53.376,0.0050074277
53.41866666666667,0.0036931788
53.46133333333333,0.0032549961
53.504,0.0039389795
53.54666666666667,0.0036433262
53.58933333333333,0.0033704438
53.632,0.0038160516
53.67466666666667,0.0038366858
53.71733333333333,0.0032979618
53.76,0.0028913096
53.80266666666667,0.0032904786
53.84533333333333,0.0032472159
53.888,0.002963013
53.93066666666667,0.0029173645
53.97333333333333,0.0027974676
54.016,0.003496268
54.05866666666667,0.0038583572
54.10133333333333,0.0030024739
54.144,0.0035624732
54.18666666666667,0.0038400234
54.22933333333333,0.0039461316
54.272,0.0032416948
54.31466666666667,0.003637063
54.35733333333333,0.0031221726
54.4,0.0033303744
54.44266666666667,0.004063196
54.48533333333333,0.003655069
54.528,0.003327122
54.57066666666667,0.0028699366
54.61333333333333,0.0030283951
54.656,0.0031519232
54.69866666666666,0.003288569
54.74133333333333,0.0030936543
54.784,0.0029385204
54.82666666666666,0.003228342
54.86933333333333,0.0033910547
54.912,0.0033521769
54.95466666666666,0.0032526928
54.99733333333333,0.0033087435
55.04,0.0035209167
55.08266666666666,0.0036278316
55.12533333333333,0.0033559068
55.168,0.0031585237
55.21066666666666,0.003219688
55.25333333333333,0.0038605945
55.296,0.002836184
55.33866666666666,0.002372472
55.38133333333333,0.0029739428
55.424,0.003227928
55.46666666666666,0.003230567
55.50933333333333,0.0025160564
55.552,0.0032928837
55.59466666666666,0.003947116
55.63733333333333,0.0036986733
55.68,0.0031231497
55.72266666666666,0.0034437126
55.76533333333333,0.0030899644
55.808,0.0032003988
55.85066666666666,0.0030398942
55.89333333333333,0.002794331
55.936,0.0029619825
55.97866666666666,0.0035072581
56.02133333333333,0.0030216444
56.064,0.003094843
56.10666666666666,0.0034689454
56.14933333333333,0.00302795
56.192,0.0031968388
56.23466666666666,0.0036156322
56.27733333333333,0.0031573756
56.32,0.0045561846
56.36266666666666,0.0053171655
56.40533333333333,0.003374189
56.448,0.0030557113
56.49066666666666,0.0025934204
56.53333333333333,0.0037324587
56.576,0.00426447
56.61866666666666,0.0037425961
56.66133333333333,0.00288227
56.704,0.0032950002
56.74666666666666,0.0035531647
56.78933333333333,0.0034277074
56.832,0.0030649304
56.87466666666666,0.0033758685
56.91733333333333,0.0028403732
56.96,0.0032965823
57.00266666666666,0.0030819722
57.04533333333333,0.0029024512
57.088,0.0031337587
57.13066666666666,0.0021822
57.17333333333333,0.0026412534
57.216,0.003315238
57.25866666666666,0.0029253918
57.301333333333325,0.003055479
57.344,0.003390782
57.38666666666666,0.0032755292
57.429333333333325,0.0027961435
57.472,0.0027267593
57.51466666666666,0.0028132207
57.557333333333325,0.003606213
57.6,0.0035023415
57.64266666666666,0.0029299303
57.685333333333325,0.0034631856
57.728,0.003660121
57.77066666666666,0.0033616412
57.813333333333325,0.00294544
57.856,0.002910839
57.898666666666664,0.0027824033
57.941333333333326,0.0029024384
57.984,0.003581577
58.026666666666664,0.0034236058
58.069333333333326,0.0026927278
58.112,0.0033930098
58.154666666666664,0.0034233562
58.197333333333326,0.0031852191
58.24,0.0032562537
58.282666666666664,0.0034518046
58.325333333333326,0.0028612316
58.368,0.0028876008
58.410666666666664,0.0027641188
58.453333333333326,0.0030985216
58.496,0.0038181392
58.538666666666664,0.003364265
58.581333333333326,0.0031698002
58.624,0.0032917901
58.666666666666664,0.003019047
58.709333333333326,0.002987554
58.752,0.0030643167
58.794666666666664,0.003345908
58.837333333333326,0.0029719402
58.88,0.0027779476
58.922666666666665,0.0032950493
58.96533333333333,0.0029232132
59.008,0.0032132517
59.050666666666665,0.0033749084
59.09333333333333,0.0029629238
59.136,0.0033711689
59.178666666666665,0.0039182934
59.22133333333333,0.0038696951
59.264,0.0036233028
59.306666666666665,0.0030899632
59.34933333333333,0.0028161842
59.392,0.0028827987
59.434666666666665,0.0035961794
59.47733333333333,0.003591464
59.52,0.0029438233
59.562666666666665,0.0026885604
59.60533333333333,0.002537266
59.648,0.0030931248
59.690666666666665,0.003062753
59.73333333333333,0.0025364498
59.776,0.0028647895
59.818666666666665,0.0026918445
59.86133333333333,0.0031033934
59.904,0.0033747563
59.946666666666665,0.0033806732
59.98933333333333,0.0047532595
