#Y dist(nm)	Y force(pN)
3754.673450	20.007500
3762.894100	19.525100
3767.565017	19.270900
3765.975550	19.376300
3774.789767	18.945100
3770.233517	19.238500
3775.351450	19.016300
3770.169900	19.359500
3776.457850	19.022600
3768.862883	19.497300
3767.561617	19.753600
3767.834883	19.811100
3781.376033	19.107600
3780.690300	19.160000
3776.570600	19.428200
3781.445200	19.155800
3782.972633	19.251600
3784.993917	19.148200
3781.035183	19.423800
3785.768233	19.155000
3794.445850	18.674300
3781.963350	19.454900
3783.236250	19.417700
3778.817800	19.713800
3785.869883	19.363500
3783.265717	19.505800
3782.843333	19.613700
3777.179133	20.110800
3784.602800	19.733300
3779.899100	20.099300
3772.968433	20.573100
3792.979250	19.418600
3791.058533	19.571700
3799.600200	19.196300
3797.046000	19.380800
3801.987550	19.165700
3804.870450	18.966200
3803.940683	19.027800
3804.537883	19.020600
3797.314033	19.599900
3803.806750	19.271600
3798.201917	19.695700
3794.132850	19.984400
3793.464917	20.039800
3804.579217	19.393300
3801.900067	19.636300
3803.100033	19.589100
3801.831133	19.690200
3799.795600	19.835000
3805.702417	19.586800
3803.045883	19.815900
3813.378850	19.234400
3812.225733	19.333500
3806.608733	19.705200
3808.158867	19.627600
3800.059750	20.138900
3812.057267	19.615300
3805.800367	20.021800
3809.146217	19.849600
3811.693083	19.727400
3806.166650	20.143100
3804.678000	20.264300
3820.044633	19.423500
3820.509200	19.385900
3813.628550	19.825100
3821.414417	19.389400
3821.829483	19.522800
3814.563283	20.030400
3813.865733	20.155500
3816.568167	19.984300
3819.716200	19.840400
3812.785067	20.280100
3822.275917	19.930000
3822.806717	19.897900
3816.689550	20.323400
3821.651517	20.015200
3831.870950	19.487000
3831.701383	19.602900
3837.926267	19.263100
3835.992467	19.442200
3837.974100	19.341200
3832.891567	19.647400
3827.284150	19.999400
3841.946067	19.310200
3838.305450	19.539200
3833.238300	19.835600
3840.722883	19.405500
3838.312433	19.680600
3844.269450	19.354700
3838.291800	19.772600
3836.619867	19.878400
3837.576333	19.853100
3844.101600	19.470800
3835.389033	20.134500
3835.441883	20.172000
3835.762367	20.238400
3840.343667	19.976800
3842.686467	19.852000
3840.810933	19.992300
3839.043050	20.272700
3842.008917	20.141800
3841.582350	20.209700
3843.744517	20.057800
3846.053683	19.992000
3846.932600	20.053400
3855.623817	19.554100
3860.053833	19.323900
3851.952800	19.835600
3843.034833	20.388900
3848.410267	20.082100
3856.424400	19.619000
3853.333250	19.843100
3855.615950	19.849100
3854.476983	19.939500
3852.409367	20.081200
3850.382333	20.216100
3845.218067	20.691100
3851.517983	20.352000
3850.995167	20.354800
3852.642883	20.276700
3855.713233	20.125800
3857.243683	20.056500
3862.237400	19.783100
3862.743683	19.771500
3862.992517	19.780300
3860.716783	19.911900
3862.507317	19.636300
3854.966867	19.944100
3855.470817	19.940500
3854.876133	19.960800
3858.012233	19.748400
3860.341050	19.570100
3854.616967	19.933000
3855.874683	19.848900
3861.350217	19.511200
3858.329183	19.608900
3846.860450	20.288000
3855.522300	19.765400
3854.144683	19.850400
3856.555000	19.750100
3861.942217	19.422100
3856.450617	19.573300
3848.545050	20.040500
3845.008633	20.248200
3853.733933	19.744200
3845.410233	20.227800
