#Y dist(nm)	Y force(pN)
3504.811950	20.498200
3516.387433	19.852100
3521.684200	19.594300
3524.131900	19.655500
3523.509517	19.738200
3521.015767	19.896900
3520.781567	19.922100
3529.010583	19.459100
3528.047433	19.529300
3529.384067	19.477500
3527.312533	19.606400
3534.461817	19.452300
3531.679750	19.714900
3532.818417	19.667100
3537.702383	19.398500
3537.595433	19.418600
3539.227667	19.335600
3531.259133	19.825100
3529.850583	19.906400
3546.748567	19.223700
3538.887317	19.710900
3541.362067	19.589700
3535.177817	20.001600
3535.230183	20.117900
3532.710267	20.415300
3544.758250	19.716400
3538.146783	20.141000
3542.237267	19.915800
3543.776150	19.822900
3544.741917	19.833000
3551.492667	19.589700
3548.725550	19.746400
3551.265550	19.600900
3544.586250	20.000200
3555.160083	19.381700
3551.491167	19.596600
3546.156100	19.919500
3544.811517	20.037900
3546.960733	20.196800
3547.557583	20.218100
3553.890133	19.859600
3551.505033	20.010200
3546.601983	20.287700
3556.934017	19.704000
3552.165933	20.001800
3550.973483	20.080100
3561.607500	19.777900
3554.559400	20.234200
3560.969650	19.870300
3553.789017	20.318100
3553.859333	20.446100
3558.063967	20.304900
3554.321100	20.548900
3562.191883	20.090000
3561.633583	20.138900
3557.679033	20.384600
3558.501533	20.429000
3556.300200	20.732500
3558.841667	20.604000
3570.268133	19.919000
3566.336817	20.155500
3562.635950	20.408200
3564.075183	20.324000
3571.680083	19.856600
3571.627367	19.909800
3573.451250	19.947700
3561.775133	20.678300
3565.522817	20.481600
3566.427383	20.444000
3568.430933	20.383700
3567.529167	20.440500
3567.374383	20.481800
3569.221167	20.381100
3576.016733	20.079500
3578.042883	20.028500
3574.192967	20.271300
3570.166033	20.526800
3569.882300	20.569900
3570.114900	20.568100
3573.184717	20.427900
3581.099767	19.972500
3578.701950	20.130700
3585.109000	19.780000
3583.558767	20.062500
3592.085200	19.951600
3588.543567	20.190900
3586.255717	20.348400
3585.560433	20.425100
3581.714733	20.864300
3591.389967	20.332800
3588.334817	20.524800
3590.180200	20.445700
3589.356717	20.502300
3592.040283	20.365700
3595.164883	20.204000
3585.240617	20.810400
3592.312217	20.402700
3596.022717	20.197500
3586.051067	20.459700
3592.774283	20.069600
3578.509033	20.944700
3588.669067	20.346600
3588.658033	20.179700
3586.772850	20.299000
3588.572250	20.168800
3595.649167	19.749000
3576.542733	20.667800
3590.113500	19.887400
3580.898233	20.444000
3581.628083	20.412500
3588.251417	20.001300
3589.941783	19.864400
3586.255750	20.082100
3581.072233	20.400800
3581.202283	20.385800
3587.153550	19.970800
3579.994350	20.389600
3584.665467	20.133000
3578.483000	20.522200
3569.421617	21.030300
3583.280717	20.208300
3587.123783	19.973300
3584.989783	20.088800
3574.623333	20.416700
3578.348667	20.149500
3578.790117	20.088600
3582.538083	19.865000
3580.868650	19.928500
3588.307067	19.497300
3581.759067	19.879800
3585.920567	19.609500
3571.799633	20.270900
3579.917100	19.707700
3585.052733	19.402700
3583.494967	19.505100
3572.602617	20.147100
3579.535117	19.738800
3578.208683	19.820600
3575.368233	20.005400
3567.959133	20.342600
3565.547383	20.263700
3565.359100	20.272900
3571.234817	19.921500
3573.666200	19.749400
3563.054967	20.261700
3563.035017	20.277000
3574.707800	19.613500
3565.743533	20.158100
3568.316583	20.015900
3566.730933	20.108300
3561.926350	20.238100
3573.157633	19.541900
3560.448233	20.306600
3561.042533	20.252600
3554.003433	20.666000
3563.511283	20.118800
3572.332217	19.596600
3567.448783	19.890500
3564.112483	19.858100
3556.185500	20.254000
3549.970417	20.645400
3567.815333	19.606100
3566.964717	19.699200
3569.062983	19.532900
3568.921683	19.520900
3572.010033	19.323800
3561.396317	19.667700
3552.708350	20.158900
3557.683967	19.864800
3558.162700	19.841800
3561.349717	19.656300
3554.368067	19.939800
3556.059033	19.823000
3552.170550	20.075200
3560.680450	19.570900
3559.511900	19.622500
3557.709017	19.740300
3556.082917	19.650000
3550.758667	19.935600
3547.620667	20.135700
3544.255283	20.354000
3552.359983	19.889300
3548.240350	20.138500
3565.201433	19.134800
3554.508550	19.780000
3554.705917	19.649400
3549.051900	19.981600
3551.152117	19.827600
3544.459517	20.232900
3552.860483	19.606400
3548.092783	19.846100
3551.678883	19.610000
3556.822167	19.284300
3544.992017	19.995600
3550.848033	19.610000
3543.527150	19.946200
3538.630933	20.139200
3542.641667	19.906200
3548.357750	19.545100
3537.462433	20.127200
3542.946600	19.715500
3540.240100	19.880800
3543.585800	19.668400
3540.717017	19.832100
3554.038167	19.013400
3548.331233	19.338800
3544.155500	19.459000
3530.548967	20.278800
3534.844450	20.040100
3543.168617	19.547100
3540.788450	19.507900
3546.155817	19.146000
3538.563600	19.604800
3541.919733	19.411100
3527.931900	20.257600
3536.578933	19.739900
3537.259367	19.553700
3536.204483	19.586300
3540.444183	19.318100
3536.708183	19.540100
3538.872033	19.415000
3533.569850	19.734400
3538.854033	19.295300
3533.474233	19.530800
3535.095200	19.434700
3531.757017	19.645200
3526.401333	19.988600
3525.671967	20.045400
3532.331683	19.655600
3533.495883	19.603700
3534.134633	19.497500
3527.200250	19.646200
3529.773033	19.462400
3529.955117	19.449900
3533.220817	19.231200
3528.608083	19.504700
3528.586100	19.497100
3530.370050	19.379800
3536.896750	19.005100
3527.442633	19.404200
3524.534350	19.541200
3529.568200	19.248100
3521.934467	19.697700
3524.902417	19.536600
3521.534333	19.712000
3527.103333	19.216700
3518.483617	19.655400
3524.191217	19.262100
3519.423817	19.527000
3518.833817	19.563600
3514.661383	19.793000
3517.900717	19.455300
3509.514350	19.955200
3508.973833	19.990700
3509.312017	19.981800
3507.650083	20.087300
3517.070317	19.515600
3515.745733	19.593500
3522.712800	19.171000
3518.054083	19.438700
