343.65855	  NaN
344.15855	  NaN
344.65855	  NaN
345.15855	  NaN
345.65855	  NaN
346.15855	0.01662
346.65855	0.02474
347.15855	0.03285
347.65855	0.04097
348.15855	0.05758
348.65855	0.09817
349.15855	0.13876
349.65855	0.12168
350.15855	0.10139
350.65855	0.13504
351.15855	0.19999
351.65855	0.23389
352.15855	0.20141
352.65855	0.16896
353.15855	0.14055
353.65855	0.11213
354.15855	0.09212
354.65855	0.07589
